"","f.avg","f.se","l","u","p_f.avg_vs_0","p.adj_I","f.ctrl","diff","p_f.avg_vs_CTRL","p.adj_II","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min","gi.Weighted.Avg.Add","gi.Weighted.Avg.Max","gi.Weighted.Avg.Min","fisher.p.Add","fisher.p.Add.adj","fisher.p.Max","fisher.p.Max.adj","fisher.p.Min","fisher.p.Min.adj"
"ARID1A-KMT2C",-0.0509233158754461,0.00474698309220679,-0.0600651506731555,-0.0413455044589888,0,0,-0.0723979343480979,0.0214746184726518,0.021,0.0425242290748899,0.0298143743310194,0.0546754395385401,-0.0291831233112975,0.0474610704717468,0.00785565276136447,0.0379035983225221,2.64295111002469e-19,1,0.99987066664461,-0.0511418448809524,-0.0429734289221868,-0.037982790289785,-0.238747530604224,-6.41532233392129,-2.40333234791998,7.80524091735576e-19,1,1,0.0253971100364565,0.0609811466457055,-0.0292426222910156,0.056117233882512,0.00393494530366264,0.0489189954169606,9.18839897688508e-14,1,0.929838222537968,-0.0507047870238095,-0.0380907286509492,-0.0380111684093168,-0.300339175190775,-6.22193160425466,-2.47514876941799,1.84883414921845e-13,1,1,0.0278458618714168,-0.0292079348870078,0.00638484878140475,1.7920853052134e-30,4.37625251328355e-30,1,1,0.997470233977633,1
"ARID1A-MAP3K1",-0.046360339519353,0.00482167058958915,-0.0566028740644556,-0.0364515348878333,0,0,-0.0723979343480979,0.026037594828745,0.006,0.0150710382513661,0.0291522464157172,0.0706555926230846,-0.0299477682117471,0.0615725736323293,0.0114643576298453,0.0465094687111147,2.52949608732609e-15,1,0.999998328373991,-0.047635656997619,-0.0429734289221868,-0.0338144744911494,-0.241384542007817,-6.42024519683888,-2.39270862136758,6.16564671285734e-15,1,1,0.0221350547264282,0.0672894863107924,-0.03107132377291,0.0601919654718781,0.00812135576362389,0.0475543593831708,4.75596844471104e-10,1,0.999142637314982,-0.0450850227357143,-0.0380907286509492,-0.0291293488111933,-0.312484144029424,-6.23337750170059,-2.46263872580769,8.07479405593705e-10,1,1,0.0254725204592558,-0.0305222836136063,0.00982998723420277,6.74620214449992e-23,1.32329349757498e-22,1,1,0.99999963092556,1
"ARID1A-MLH1",-0.047966940425865,0.00809019211081346,-0.0641014378231827,-0.032778998541674,0,0,-0.0723979343480979,0.0244309939222329,0.079,0.128771867612293,0.0249245795327766,0.0850006760651333,-0.0376022752305569,0.0762627036711105,0.0112060983823811,0.050444206299247,2.45019383199355e-05,0.999999999997394,0.997983413922991,-0.0513207563809524,-0.0429734289221868,-0.0332719069915421,-0.258221780739575,-6.46952570434404,-2.39346891508089,3.37028736641436e-05,1,1,0.0148889268262687,0.0828017444603709,-0.0367807338102689,0.0769385972531344,0.00705653654129955,0.0565484880913544,0.00618504839147236,0.999999999987627,0.948775075663698,-0.0446131240952381,-0.0380907286509492,-0.0214113222705576,-0.339462226613666,-6.26911287043704,-2.46582067249824,0.00786325423498788,1,1,0.0197752656540683,-0.0371951289267485,0.00936729535837675,2.53117325249048e-06,3.2554177815736e-06,1,1,0.998562471421853,1
"ARID1A-MLLT4",-0.0467311258017043,0.00633058970062407,-0.0582875014909969,-0.0341572272988782,0,0,-0.0723979343480979,0.0256668085463936,0.007,0.0172992831541219,0.0526453677544041,0.0683228582448463,-0.0204346187965347,0.0633256620153802,0.0176866252652245,0.0628006925561179,3.10499917367568e-35,0.999999964139771,0.99999992397233,-0.0553933612857143,-0.0429734289221868,-0.0650653001179315,-0.147820100086013,-6.35899855744042,-2.37439078372132,2.33933460471248e-34,1,1,0.0661526271199102,0.0621465227264722,-0.00573966214852011,0.0564124478606955,0.0338233986017637,0.0551292248523635,1.46263339943021e-63,0.961941509112631,1,-0.0380688906666667,-0.0380907286509492,-0.0661307891356277,-0.148602175680085,-6.07482587150917,-2.38583458062078,1.49188606741881e-61,1,1,0.0600369925421048,-0.0122415294687405,0.026800303060946,1.02246818912121e-95,3.76609116326312e-94,0.999266407738302,1,0.999999999999997,1
"ARID1A-MYSM1",-0.0525002333874164,0.00470183415599214,-0.0614357418711184,-0.0432670075811052,0,0,-0.0723979343480979,0.0198977009606815,0.038,0.0698693333333333,0.051956150572675,0.0580335703199216,-0.0217805589465835,0.0499859516791978,0.0186310328049728,0.0411602587630493,6.76322407201097e-41,0.999999999997495,0.999999999999934,-0.0551056767142857,-0.0429734289221868,-0.0640883983647739,-0.150564998051751,-6.36766385926887,-2.37161052658698,7.47336259957213e-40,1,1,0.0463072550340668,0.0615608303817512,-0.0210914736402801,0.0508578080348802,0.0175039364743469,0.0477870892387019,1.22382507580345e-35,0.999999999998413,0.999999999966155,-0.0498947922,-0.0380907286509492,-0.0581113185831175,-0.222488545672962,-6.17091332027197,-2.43460122327638,1.04696261323573e-34,1,1,0.0492981638278806,-0.0214419734146499,0.0181509929951589,1.43923003452983e-73,1.67405177700575e-72,1,1,1,1
"ARID1A-NCOA3",-0.0493031194730181,0.00505912646311283,-0.0593080292916932,-0.0391002637160588,0,0,-0.0723979343480979,0.0230948148750799,0.014,0.0312394822006472,0.0497373624793646,0.0656286371251003,-0.0188113830897322,0.0593672295701444,0.0174287069976682,0.0480473944832829,3.4407438844155e-35,0.999999976374704,0.999999999620828,-0.0511200385714286,-0.0429734289221868,-0.0578839721286064,-0.159401613106026,-6.34854799815095,-2.37515007361818,2.57764202866382e-34,1,1,0.0408143166415627,0.0537769883859767,-0.0184472543318264,0.0483516076251812,0.0117753711448176,0.0404122634872396,1.01831760498669e-33,0.999999999945402,0.99999939788709,-0.0474861998285714,-0.0380907286509492,-0.0502097878191849,-0.242939322643082,-6.15436307227973,-2.45171961211623,7.46016101774782e-33,1,1,0.0443988194790066,-0.0185924672911478,0.0141176965207288,5.47716158655656e-66,4.29746524483669e-65,1,1,0.999999999999818,1
"ARID1A-NCOR1",-0.0423064540934672,0.00494271051537198,-0.0515819473211261,-0.0326136057640934,0,0,-0.0723979343480979,0.0300914802546307,0.003,0.00822465208747515,0.0272250408154983,0.0644464873791228,-0.0286582251952093,0.0553937043531148,0.0118491925535648,0.0481337870571787,4.63210126679843e-13,1,0.999991417941712,-0.0440340734571429,-0.0429734289221868,-0.0282856853504544,-0.249059891479414,-6.41194298558628,-2.39157569940626,9.85901489530451e-13,1,1,0.032444235683982,0.0637291798766507,-0.0229297714033663,0.0528061850073692,0.0147951740587769,0.0446475585895948,9.68546142163432e-20,0.999999999999992,0.999999999013928,-0.0405788330285714,-0.0380907286509492,-0.0349323400616042,-0.274101998546917,-6.18241928112982,-2.44269568421679,2.68119453968416e-19,1,1,0.0298638454344659,-0.0256570849152881,0.0134327215257464,3.28322530115365e-30,7.90119192255852e-30,1,1,0.999999999963165,1
"ARID1A-NF1",-0.0270007853548879,0.00560210851231827,-0.0382176449153324,-0.0161643512496286,0,0,-0.0723979343480979,0.04539714899321,0,0,0.0315491703993138,0.0705685101986917,-0.0203145008829442,0.0610751043668597,0.0263218664936866,0.0527419100781655,4.13615607507831e-16,0.99999999926627,1,-0.0255418047885714,-0.0429734289221868,-0.0141175462656984,-0.231838477369531,-6.35822522589501,-2.34896935280119,1.06289592161896e-15,1,1,0.0102357755144722,0.0683282343099488,-0.0348833937658793,0.0599314958724514,0.0166594053660658,0.0508375285919901,0.00383450448379414,1,0.999999989843991,-0.0284597639142857,-0.0380907286509492,-0.000604810777808687,-0.35678638954541,-6.25723736216893,-2.43712489387578,0.00494606317656715,1,1,0.0205487970370814,-0.0277366226382055,0.0213130447568903,6.65891588530653e-17,1.09008919307611e-16,1,1,1,1
"ARID1A-NF2",0.177734547162073,0.00930198509918666,0.159211819972502,0.195186877882382,0,0,-0.0723979343480979,0.250132481510171,0,0,0.0238895346643919,0.0588296335020323,-0.0191821252594246,0.0412910360621645,0.220282782123816,0.0913124262744724,3.18886597662843e-05,0.999762295702094,1,0.1772111222,-0.0429734289221868,0.196295016457795,-0.262343982897317,-6.35093487456652,-1.77796457280236,4.37726323499927e-05,1,1,0.0255729041886388,0.0508300918628396,-0.0125178244623104,0.0376226199404258,0.216348702650949,0.0807296223172158,1.35738213958283e-06,0.99356716874351,1,0.178257974,-0.0380907286509492,0.19077579846231,-0.299684675405407,-6.11725059281205,-1.84040322947249,2.01781246310183e-06,1,1,0.0248533691335295,-0.0155408431721384,0.218074658005321,1.07620657962726e-09,1.49273004663781e-09,0.999977712576301,1,1,1
"ARID1A-NFIA",-0.0681983858392272,0.00510831269514852,-0.0776192803268857,-0.0581927342925598,0,0,-0.0723979343480979,0.00419954850887069,0.663,0.739706310679612,0.0347139628321722,0.0699135684541292,-0.0447670162709881,0.0592637722483972,0.0069354009603032,0.0447370577248171,4.0451492548993e-15,1,0.992371608478934,-0.0725455781428571,-0.0429734289221868,-0.0642861120528425,-0.219234275760478,-6.5156530478487,-2.40604149257163,9.68207204331494e-15,1,1,0.0300652712172757,0.0634512350669441,-0.0412915200721093,0.0545474390726802,0.00750559526081352,0.0430115551124414,9.20360386224566e-13,1,0.99493831243145,-0.0638511960285714,-0.0380907286509492,-0.0558257385948979,-0.282959128966374,-6.29734601699744,-2.46447877250577,1.76869256830982e-12,1,1,0.0321648873916232,-0.0428854906185864,0.0072317061676168,2.3028686537632e-25,4.8240186965087e-25,1,1,0.99991963054761,1
"ARID1A-PBRM1",-0.0516091869926933,0.00414905409971955,-0.060052882027476,-0.0430030302897024,0,0,-0.0723979343480979,0.0207887473554046,0.049,0.0853169191919192,0.0666185279291519,0.0575008817098075,-0.0120522950722001,0.051112309794683,0.0281456276442092,0.0366721893840321,6.78695357950093e-56,0.999914666044107,1,-0.0505251953571429,-0.0429734289221868,-0.074170294364108,-0.0921701540960213,-6.30503229074387,-2.34360035188087,3.74979185267426e-54,1,1,0.0504250277900707,0.054840201884898,-0.0211006163425793,0.0461997705478873,0.0188324630612214,0.036905317437463,2.14767540341419e-40,0.999999999999672,0.999999999999995,-0.0526931810714286,-0.0380907286509492,-0.06502748021055,-0.207157652400685,-6.17097054471999,-2.43063125289287,2.7122072237402e-39,1,1,0.0581384669349732,-0.0170320747972886,0.0235185535302525,3.19755735680945e-93,1.05999026378233e-91,0.999999996358954,1,1,1
"ARID1A-PTEN",0.0566130094161542,0.017942861223771,0.0211181601111644,0.0940674669915392,0,0,-0.0723979343480979,0.129010943764252,0,0,-0.0103382035177065,0.0743958883169252,-0.0543931354694018,0.0578453840490319,0.101304013380267,0.107601925156362,0.829150422795957,0.999999877121632,1,0.0572490814285714,-0.0429734289221868,0.110560713868465,-0.398660446558533,-6.57762699839016,-2.12822815786655,0.883095149098345,1,1,-0.0155106934555935,0.0579212103945139,-0.0540301755700772,0.0464931565234918,0.0944964156859123,0.0941380894930666,0.945711905055844,0.999999994175722,1,0.0559769335714286,-0.0380907286509492,0.109578355677971,-0.452643152729478,-6.37707764398653,-2.20452840031422,0.994459941398928,1,1,-0.0135586388200948,-0.0541726268224261,0.0974478999715363,0.974816896806936,0.999999999990085,0.999999999999992,1,1,1
"ARID1A-PTPN22",-0.0393545258162041,0.00577275621642327,-0.0504305063869429,-0.0283165520175856,0,0,-0.0723979343480979,0.0330434085318938,0.005,0.012984934086629,0.0152214615181735,0.0987899567884334,-0.0457026579344396,0.0859943246590303,0.0188712248889767,0.0457042564489211,0.00934204929997692,0.999999999999997,0.999999999611972,-0.0427983494214286,-0.0429734289221868,-0.0143009271596231,-0.296865722889685,-6.52167680560404,-2.37090342109803,0.0114805907059957,1,1,0.00781110698558687,0.105956009485311,-0.0483757721413773,0.093508186405749,0.0202761768055356,0.0541121298551347,0.121924033797837,0.999999999999999,0.999999994370241,-0.0359107023214286,-0.0380907286509492,-0.00563108065606621,-0.365813680908876,-6.34168656326417,-2.4263170744159,0.144866728329689,1,1,0.0117753273065046,-0.046927515885442,0.0194561907385362,0.00885882945279387,0.0104323337960965,1,1,1,1
"ARID1A-RB1",-0.0306000815518773,0.00446345717757275,-0.0387994955796014,-0.0211519788354349,0,0,-0.0723979343480979,0.0417978527962206,0,0,0.0348996860777628,0.0706219324597319,-0.0203351557846665,0.0605759323165109,0.0213039723386198,0.047947581644951,1.12722669584896e-22,0.999999999986383,1,-0.0339308695238095,-0.0429734289221868,-0.0258571266793855,-0.218494608537248,-6.35835820428759,-2.36374161523748,4.05068454931089e-22,1,1,0.0363649963160304,0.0571462509903604,-0.0131724649631176,0.0497347716586852,0.022268166779148,0.0427988981804977,1.53738060783005e-29,0.999999360125291,1,-0.0272692945,-0.0380907286509492,-0.0255435621650811,-0.259504601760405,-6.12134800734929,-2.42036450916232,8.18701480314315e-29,1,1,0.035785186900743,-0.0160566065493207,0.0218405995267665,2.04286730201758e-49,8.62688548559018e-49,0.999999999999795,1,1,1
"ARID1A-RBL2",-0.0396535868045032,0.00622001586765203,-0.0521542812523829,-0.0275302056808433,0,0,-0.0723979343480979,0.0327443475435947,0.002,0.00572199170124481,0.0529095699138451,0.076915126560763,-0.0165389042560294,0.0663136502105984,0.0267156273641602,0.0579812265800429,5.76452699232772e-30,0.999987870260313,0.999999999999999,-0.0427328468057143,-0.0429734289221868,-0.0526689877973726,-0.146767880278936,-6.33391754449216,-2.3478101535961,3.26656529565238e-29,1,1,0.0452262339945849,0.0684501932981356,-0.0122786902264089,0.0617511966816731,0.0209305943067081,0.0541958181480714,3.21156200104463e-29,0.999780068767653,0.999999999986363,-0.0365743299142857,-0.0380907286509492,-0.0437098352579214,-0.226513298655559,-6.11575384445424,-2.42436151091888,1.68321391833406e-28,1,1,0.0486219969379516,-0.0142572147390457,0.0236281172447465,2.47953907573995e-56,1.3419872711964e-55,0.999999973072389,1,1,1
"ARID1A-RHOBTB1",-0.0356778045177398,0.0053485525982132,-0.0458636667513234,-0.025312151797328,0,0,-0.0723979343480979,0.0367201298303581,0,0,0.0590005074695513,0.0710483426482847,-0.0105776050663104,0.0615838093703145,0.0290274939930046,0.051087392598322,9.39652563912159e-43,0.998806728246921,1,-0.0405506185428571,-0.0429734289221868,-0.0565776970902216,-0.122509921323021,-6.29553808403344,-2.34100421080345,1.29789510390367e-41,1,1,0.0531365079414554,0.0698319552655337,-0.00831976824508647,0.059894693120618,0.0306512833008276,0.0492105372035654,1.24275236802906e-38,0.995282444529601,1,-0.0308049928857143,-0.0380907286509492,-0.0458507721762204,-0.197062531743488,-6.09097483298447,-2.3953136561035,1.37324136667211e-37,1,1,0.0560178805884991,-0.00941729829001589,0.0298697636598469,2.16095158979296e-78,2.98481438340153e-77,0.999982529896817,1,1,1
"ARID1A-ROBO1",-0.0379201842418907,0.00389842911226429,-0.0451982642472738,-0.0301612724069205,0,0,-0.0723979343480979,0.0344777501062072,0,0,0.0461279259996749,0.0659513684383463,-0.0176423840614689,0.0565351813194017,0.0250260122856337,0.0433286905013911,6.77403342561945e-38,0.999999999058511,1,-0.0387442977755102,-0.0429734289221868,-0.0418987948529983,-0.173776668042563,-6.34102186155662,-2.35278423965392,6.23775577942458e-37,1,1,0.0494370662244672,0.0579292990057063,-0.0142830561838314,0.0474706852669959,0.026624053314421,0.0404393145102121,1.23061090381836e-50,0.999999991490829,1,-0.0370960690938776,-0.0380907286509492,-0.0484424066673955,-0.210835935350441,-6.12829923112337,-2.40734802856661,4.07947514615787e-49,1,1,0.0479958893682081,-0.0156721493777452,0.0258800878831317,1.67980153791844e-85,3.3245027451938e-84,1,1,1,1
"ARID1A-ROBO2",-0.049764546789165,0.0040194087946838,-0.0580735593723416,-0.0412942509608802,0,0,-0.0723979343480979,0.0226333875589329,0.021,0.0425242290748899,0.030919260729266,0.0761020940249164,-0.039211165972625,0.0573373675295158,0.0170205862733196,0.0442819069306656,4.88498411803418e-12,1,0.999999999963988,-0.0531098404285714,-0.0429734289221868,-0.0410556722356506,-0.234347175379025,-6.47988390926757,-2.376351547037,9.74058487295236e-12,1,1,0.0139902851488611,0.0714082372202759,-0.0417148383656224,0.0573329140276996,0.00928587008591202,0.0424872547636964,0.000382119589453324,1,0.999880831616211,-0.0464192534285714,-0.0380907286509492,-0.0223188099264833,-0.342807962394318,-6.29999557889834,-2.45915886517387,0.000515453281398889,1,1,0.0219166288727218,-0.0404630994053856,0.0129933189533416,6.51733324158837e-14,9.96768613419398e-14,1,1,0.999999992899162,1
"ARID1A-RUNX1",-0.0191980864509178,0.00507973922656621,-0.0292378792591047,-0.00971433431725856,0,0,-0.0723979343480979,0.0531998478971801,0,0,0.0323513299901335,0.0758551194002023,-0.0208666837041346,0.066285643565665,0.0343388539411728,0.0502221526151917,8.1437586595099e-16,0.999999999142057,1,-0.0188791597530952,-0.0429734289221868,-0.00825706082104193,-0.22864377142283,-6.36178023598214,-2.32536800951596,2.04907475948959e-15,1,1,0.0386503771117886,0.0743187793782273,-0.0134376339532689,0.0644134035587061,0.0325709977555336,0.0518126016619215,1.05653960997693e-23,0.999985301286978,1,-0.0195170133095238,-0.0380907286509492,-0.0200766617703632,-0.25099589301362,-6.12300770801513,-2.38957706821338,3.83827814473812e-23,1,1,0.0355652886193809,-0.0170457608791851,0.0334824753066791,7.62750325601429e-37,2.28308562471218e-36,0.999999999891961,1,1,1
"ARID1A-SETD2",-0.0700666398436446,0.00737898615595156,-0.0832758655605381,-0.054247421549724,0,0,-0.0723979343480979,0.00233129450445331,0.849,0.890997716894977,0.0516020965235771,0.103186805386677,-0.0519699297089455,0.0642573598942084,0.0291594009944274,0.0809903251577227,1.96366517877549e-11,1,0.99999979732944,-0.0744126252380952,-0.0429734289221868,-0.0830412928394856,-0.151975064812844,-6.56202614919487,-2.34061588757821,3.70914533768704e-11,1,1,0.0837562198497284,0.105646704141521,-0.0397976812653693,0.0562666764149562,0.0578332426865263,0.0883891161558343,1.87301380126632e-24,1,1,-0.0657206584285714,-0.0380907286509492,-0.111386149627351,-0.0830621817705186,-6.28799603508296,-2.31408714939074,7.21981482697425e-24,1,1,0.0673004597916871,-0.0450803232934339,0.0422461835400573,2.95297443794458e-33,8.04033697066635e-33,1,1,0.999999999999979,1
"ARID1A-SIAH1",-0.0431516578597058,0.00554968858826584,-0.0534092603338824,-0.0320822498484799,0,0,-0.0723979343480979,0.0292462764883921,0.005,0.012984934086629,0.0415236356930107,0.0700863921928685,-0.0244169703608096,0.0611626573981376,0.0141207143859632,0.0480326366352578,2.01105746643908e-20,0.999999999922329,0.999997696295753,-0.0518198916678571,-0.0429734289221868,-0.050370098438681,-0.192113859034702,-6.38463734850419,-2.3848885283339,6.34919571547194e-20,1,1,0.0519123554917578,0.0656614358749126,-0.0115376676056604,0.0529022846408016,0.0289665966688468,0.0462398558971943,5.39521481354016e-34,0.999866112449022,1,-0.0344834264285714,-0.0380907286509492,-0.04830505326938,-0.20162017774956,-6.11111576163637,-2.40034792195901,4.13529181662096e-33,1,1,0.0470562760529962,-0.0170494895270776,0.0218258777238102,1.33407702911306e-51,6.14231298820803e-51,0.999999991036651,1,0.999999999997346,1
"ARID1A-SMAD4",-0.00302267959913061,0.00425026906520399,-0.0115242188810392,0.00549500921044507,0.225,0.231548507462687,-0.0723979343480979,0.0693752547489673,0,0,-0.00374839771484321,0.0786756311144123,-0.0516237007248172,0.0673732457698187,0.0433625647814026,0.0439008386727711,0.793345369376594,1,1,-0.00451273822857143,-0.0429734289221868,0.0422090884084586,-0.372415679274135,-6.55979709120212,-2.29880295641565,0.848367709510777,1,1,-0.0145562699343418,0.0613437455935279,-0.0548285213111802,0.0521869904251225,0.0387396294716955,0.0444234648371634,0.99991240759946,1,1,-0.00153262190514286,-0.0380907286509492,0.0511143766801482,-0.4490897353828,-6.38207451393471,-2.37114365072527,0.99999999999948,1,1,-0.0104699656569387,-0.0536267165085926,0.0410784506664447,0.976986058527608,0.999999999990085,1,1,1,1
"ARID1A-TACSTD2",-0.0498052352528644,0.00440933644717746,-0.0576933837134464,-0.0411171972466049,0,0,-0.0723979343480979,0.0225926990952336,0.021,0.0425242290748899,0.0530399434397235,0.0862027386943469,-0.0285493612226914,0.0691196360982919,0.0309451807767006,0.0512945893341958,1.82932343654701e-25,0.999999999999402,1,-0.0506441238857143,-0.0429734289221868,-0.0607106384032509,-0.146248650585515,-6.41124210807692,-2.33535870064243,7.74978554907774e-25,1,1,0.041799537371615,0.0699079446061153,-0.031949414343023,0.0528823090846303,0.0247826068574951,0.0409593951585898,9.89225777349754e-21,1,1,-0.0489663448571429,-0.0380907286509492,-0.0526751535778086,-0.239271244107169,-6.23887349692631,-2.41285073206463,2.92793165349503e-20,1,1,0.0462591148002917,-0.0306940273457084,0.0271820594574794,1.8824185686185e-43,6.7279973638494e-43,1,1,1,1
"ARID1A-TBX3",-0.0353570364269821,0.00376284386260055,-0.0429890743993011,-0.0281931437455562,0,0,-0.0723979343480979,0.0370408979211158,0,0,0.0578993132308288,0.0706891049454829,-0.0103905961990166,0.0575295695396209,0.033850652001274,0.0454228500219598,1.04145350102045e-48,0.999740318532086,1,-0.0344392574285714,-0.0429734289221868,-0.0493651417372134,-0.126895572037892,-6.29433410161294,-2.32680523536314,2.7103045987565e-47,1,1,0.0472631627810781,0.0699395519874379,-0.0181145150940059,0.0554480799209241,0.0291028613274649,0.0417699385119399,7.62713533785058e-36,0.999999999904281,1,-0.036274816547619,-0.0380907286509492,-0.0454472506777479,-0.218929602400484,-6.15228044740627,-2.39994072900979,6.83350098512829e-35,1,1,0.0525245487668975,-0.0143948121163072,0.0312781981299111,1.52785390201994e-81,2.56447376465626e-80,0.999999966279824,1,1,1
"ARID1A-TP53",0.0314183798948229,0.00441289437958341,0.0227397280748905,0.0398671226112467,0,0,-0.0723979343480979,0.103816314242921,0,0,0.0383851428181736,0.0917447891601999,-0.010247451735604,0.0823019032398683,0.0771842575880633,0.0460612816555127,6.21709307814534e-13,0.985599900839296,1,0.0285516630342857,-0.0429734289221868,0.0331399491382989,-0.204613319199075,-6.29341252275931,-2.19923470990828,1.30647629502705e-12,1,1,0.04017051038697,0.0834052222205973,-0.00250957935759226,0.0738012566113554,0.0769651841959909,0.0457502007770162,1.09378502223741e-16,0.724735349908315,1,0.0342850944514286,-0.0380907286509492,0.0322053127154078,-0.245336279824071,-6.05460868640112,-2.25691611350639,2.62746184689639e-16,1,1,0.0393626425475502,-0.00595839309769246,0.0770739786236409,4.47845297291235e-27,9.81558453236658e-27,0.954627526254291,1,1,1
"ARID1A-TTI2",-0.079421928030342,0.00463478930179256,-0.0885636849959022,-0.0703700566615059,0,0,-0.0723979343480979,-0.00702399368224409,0.419,0.517742831541219,0.0827410395207608,0.0823894935936817,-0.0428635388977499,0.0573713330134461,0.0433939018649393,0.0672968955819521,1.78083595408489e-58,1,1,-0.0848765661428571,-0.0429734289221868,-0.121978287152145,-0.0279601337373129,-6.50339826373951,-2.29871070265188,1.12447070243646e-56,1,1,0.0673759057867308,0.063520527188607,-0.0368763220475012,0.055880300544346,0.0321600211871732,0.0492525021531038,1.2732286507768e-62,1,1,-0.0739672885,-0.0380907286509492,-0.10137738378284,-0.144047782857913,-6.26971116008203,-2.39080516919444,1.12553412728669e-60,1,1,0.0731041489732853,-0.0397911184738071,0.0360784249233368,6.26920131832308e-118,8.3129609480964e-116,1,1,1,1
"ARID1A-UNC5D",-0.0436685692501629,0.00442613852847004,-0.0519248345291768,-0.035344665988428,0,0,-0.0723979343480979,0.028729365097935,0.001,0.00301091703056769,0.0596048380686311,0.0750484994651233,-0.0170966261874212,0.0638777455110287,0.0304248892322428,0.0473021130793591,1.04242484567558e-48,0.999999963187932,1,-0.0462765750238095,-0.0429734289221868,-0.0629079841702538,-0.120103095323869,-6.3375082159434,-2.33689039561259,2.7103045987565e-47,1,1,0.058175494013699,0.0795866221056163,-0.0129427419456776,0.0542907562762963,0.0300576716284242,0.0659892316845627,1.70401707286748e-47,0.999999090573115,1,-0.0410605643309524,-0.0380907286509492,-0.0611453296937022,-0.178301866147889,-6.11991016409022,-2.3970875165456,4.03486899753979e-46,1,1,0.0589320773271501,-0.0146848838582141,0.0303002476773467,3.89315662121248e-93,1.25910382432384e-91,0.999999999999552,1,1,1
"ARID1A-USP9X",-0.121557661641605,0.00609685859737821,-0.134878911079556,-0.10928868162663,0,0,-0.0723979343480979,-0.0491597272935071,0,0,0.0488867400835817,0.0971570219709223,-0.0869013316044562,0.0665150315736527,0.00999379725946653,0.0857805730894224,3.45134719399234e-11,1,0.939607066342302,-0.121852112,-0.0429734289221868,-0.131707585589966,-0.162789328539843,-6.78691812578424,-2.39703782861036,6.40809950656438e-11,1,1,0.00921239267695904,0.0669968591172137,-0.0868503709578939,0.0562596792653281,-0.0262088929885237,0.0563837460245432,0.0222152834106962,1,9.13132455579421e-12,-0.121263223714286,-0.0380907286509492,-0.0933933206493864,-0.360596549548951,-6.58250023169902,-2.56522611257953,0.0274278080098539,1,8.64866882927366e-10,0.0219981913076504,-0.0868716240408216,-0.0152865993404186,2.2155826125719e-11,3.19680363903192e-11,1,1,2.27208376308323e-10,1.20511322793934e-08
"ARID1A-WDR11",-0.041968192701336,0.0052820852011337,-0.0513961178960856,-0.031014984277424,0,0,-0.0723979343480979,0.0304297416467619,0.001,0.00301091703056769,0.0829097477895606,0.0873623699351795,-0.016573058201919,0.0578301761284343,0.050641739926301,0.0685214157684257,3.89206627546235e-55,0.999999810476563,1,-0.0434631815071429,-0.0429734289221868,-0.0887773849325523,-0.0272882308943369,-6.33413743112661,-2.27737367109452,1.86377958432864e-53,1,1,0.0726594053179564,0.101284934791691,-0.0241968523359488,0.0666150952631242,0.0553834040378338,0.0739043887053737,5.55566125871383e-36,0.999999999994443,1,-0.0404732030952381,-0.0380907286509492,-0.0760415302830786,-0.124376768400099,-6.19034997870601,-2.32140788122686,5.04575810209215e-35,1,1,0.0785369750985889,-0.0198494402246938,0.0528336167610726,4.48594008596962e-88,1.04357132526241e-86,0.999999999999982,1,1,1
"ARID5B-ATM",-0.0523024477388734,0.0195272556178073,-0.088311418106391,-0.0118617518266666,0.01,0.0108156862745098,-0.0723979343480979,0.0200954866092245,0.31,0.400271535580524,0.0519691709565112,0.0785882207705342,-0.0199036913517291,0.075778322886852,0.00324607105824031,0.0755511719675997,1.30681813803623e-07,0.985560840765043,0.640814259819167,-0.06862679125,-0.0646639027091893,-0.057528041415033,-0.150513142662692,-6.35558039166382,-2.41690257250738,2.01025620769842e-07,1,1,0.0931147275564033,0.0852895992434777,0.0153701807407632,0.0820304651873174,0.0399526279267512,0.081220019349965,7.87945188861177e-17,0.0459439537218555,0.999985210678897,-0.0377919188888889,-0.0693668865283467,-0.0615397599169455,-0.0482194909907462,-5.94269873145776,-2.36751890735213,1.91709233106408e-16,1,1,0.0708622122530087,-0.00366206194607905,0.0202737733894397,5.55319726220612e-22,1.05043360480532e-21,0.18541835045227,1,0.925982403997861,1
