"","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min"
"APC-NCOR1",0.018887319148691,0.0496565642659109,-0.0456484749867545,0.0415733217470344,-0.00273055214455455,0.0373802200080042,1.57904535489564e-07,1,0.168621418495072,-0.06726634628,-0.0578679800782366,-0.0282856853504544,-0.282265963308172,-6.52132797018544,-2.43449725340462,2.40668292022025e-07,1,1
"APC-NF1",0.035653110103935,0.0564570628642141,-0.0257570949455219,0.0474465744874332,0.0250777888094569,0.0472882118990221,8.97650223967163e-19,0.999999999999996,0.99999999999992,-0.03633241624,-0.0578679800782366,-0.0141175462656984,-0.215493998378938,-6.39326520912179,-2.35263181388041,2.59321175812736e-18,1,1
"APC-NF2",-0.00448294877955827,0.0400436521221141,-0.0623509288577949,0.0339883320961362,0.191812067678237,0.0668035270417132,0.775716301086859,1,1,0.1339440876,-0.0578679800782366,0.196295016457795,-0.375341125384182,-6.62886009489624,-1.86177998471457,0.832200497767941,1,1
"APC-NFIA",0.0373339649310791,0.0616611116325902,-0.0470886365669104,0.0473497298655612,-0.000397525702010456,0.0400797462174781,3.0004912993786e-15,1,0.444930791644982,-0.0848201272,-0.0578679800782366,-0.0642861120528425,-0.208799773223155,-6.53059987932147,-2.4276290178829,7.23391175086549e-15,1,1
"APC-PBRM1",0.0674412605923446,0.0544543620077231,-0.0159368382112847,0.0477723000296127,0.0187810849536293,0.0432235714175247,4.62927382215493e-42,0.999988909450051,0.999999945576678,-0.06459701385,-0.0578679800782366,-0.074170294364108,-0.088893513185999,-6.33004138105489,-2.37116878555965,5.84611151254994e-41,1,1
"APC-PTEN",-0.0164681759902282,0.0528386479117699,-0.0743361560684648,0.0439753830561678,0.0940925378782366,0.100182299931862,0.908236765460282,0.999999998225987,0.99999999999999,0.0362245578,-0.0578679800782366,0.110560713868465,-0.423073867198515,-6.70602222670369,-2.149458141078,0.950530348066562,1,1
"APC-PTPN22",0.00411471323785968,0.0910086903831735,-0.0646976236108482,0.0822725205676762,0.000758142848707909,0.0370957237749243,0.284955115246101,1,0.592108405888154,-0.068660407,-0.0578679800782366,-0.0143009271596231,-0.34109980696187,-6.64396835831621,-2.42422682592886,0.318055961966607,1,1
"APC-RB1",0.0356570028909555,0.0601734468605847,-0.0290037810752561,0.0484658970411828,0.0165926800995449,0.0448272600232342,1.3986351353038e-21,1,0.999999999574734,-0.0480681038666667,-0.0578679800782366,-0.0258571266793855,-0.21547849484325,-6.41416771006536,-2.37761126717093,4.75535946003291e-21,1,1
"APC-RBL2",0.0453071373156092,0.0564139895745123,-0.0305895381239005,0.0435857640289999,0.0106668448795096,0.0356398545156018,2.37433019369092e-25,1,0.999989320864442,-0.06522983056,-0.0578679800782366,-0.0526689877973726,-0.17704556680034,-6.42437697787909,-2.39505643247722,9.99479948201322e-25,1,1
"APC-RHOBTB1",0.0536426005284582,0.0596749034924572,-0.0228251481631786,0.0466019512865498,0.0156646720516368,0.0417351526904642,1.64082323106666e-35,0.999999999999595,0.999999992826898,-0.06080307664,-0.0578679800782366,-0.0565776970902216,-0.143848489561155,-6.37438903263428,-2.38034324556726,1.26496023511302e-34,1,1
"APC-ROBO1",0.0475724825198064,0.068377305985309,-0.02377456577776,0.0612441919984274,0.0191527558861378,0.0527662392340249,1.39160552937959e-27,0.999999999931292,0.999999997753592,-0.0521942924114286,-0.0578679800782366,-0.0418987948529983,-0.168023531935952,-6.38050148138714,-2.37007461729199,6.6376580286235e-27,1,1
"APC-ROBO2",0.0376854267138872,0.0754029044833108,-0.0390169706471462,0.0602595048784368,0.0154641717610334,0.0498926336271977,2.50459668533892e-12,1,0.999993555085001,-0.0612382256,-0.0578679800782366,-0.0410556722356506,-0.207400030503096,-6.47863365968635,-2.38093350172249,5.07812722440276e-12,1,1
"APC-RUNX1",0.0304040596792785,0.052472026298362,-0.0327294318649494,0.0429253730360343,0.027412510324228,0.0414802843056503,4.95320956524695e-13,1,1,-0.03572098122,-0.0578679800782366,-0.00825706082104193,-0.23639903124035,-6.43815383500481,-2.34575858820724,1.05087294136279e-12,1,1
"APC-SETD2",0.0610093735843888,0.0849421020706177,-0.0481231241087559,0.0432678658555614,0.0292325983598114,0.0552073556529864,2.08073249226765e-13,1,0.999999981666763,-0.0798998993333333,-0.0578679800782366,-0.0830412928394856,-0.114509348124564,-6.53726001706054,-2.34040040063136,4.48626225162097e-13,1,1
"APC-SIAH1",0.0604847880169177,0.0593535319334302,-0.0127146485717234,0.0491330402884478,0.025446146088641,0.0397401688385593,4.0547802359557e-35,0.999867012784097,0.999999999999997,-0.0477532905,-0.0578679800782366,-0.050370098438681,-0.116598579059572,-6.30929659104748,-2.35154740073213,3.00370871110461e-34,1,1
"APC-SMAD4",8.98035097780193e-05,0.0711240007857393,-0.0595523378253449,0.06524690786392,0.0440730531751229,0.0451142315148495,0.493299766997839,1,1,-0.01556908816,-0.0578679800782366,0.0422090884084586,-0.357129538689065,-6.61084247651277,-2.29671133776336,0.538366659291469,1,1
"APC-TACSTD2",0.0508308257614876,0.0698110869532331,-0.035426679066848,0.0556132369219352,0.0185097121083356,0.0349860615094262,3.45984104575052e-20,1,0.999999999994099,-0.06774779272,-0.0578679800782366,-0.0607106384032509,-0.155046751941394,-6.45551899133034,-2.37196768461269,1.07441433879747e-19,1,1
"APC-TBX3",0.0462327074821167,0.0548375323309651,-0.0289692257993699,0.0431384046023818,0.0142015189481532,0.0350819277069282,3.60627380954197e-29,1,0.999999991980878,-0.0610004143333333,-0.0578679800782366,-0.0493651417372134,-0.173359362024045,-6.41394523962691,-2.38465064643328,1.9204494262862e-28,1,1
"APC-TP53",0.0172257089799377,0.0807543398852963,-0.0424136632897045,0.0747154894896222,0.0521370503096422,0.0322515008491835,0.00118658446046621,0.999999999999998,1,-0.00750232196,-0.0578679800782366,0.0331399491382989,-0.288883544083825,-6.50050191806706,-2.27297160187508,0.00152314713899148,1,1
"APC-TTI2",0.0853539803553821,0.0703710320680201,-0.0422089582140372,0.0409671950594393,0.0330706516944192,0.0648493102953573,1.31201131899365e-47,1,0.999999999999932,-0.0960314163333333,-0.0578679800782366,-0.121978287152145,-0.017553753612615,-6.49918400562764,-2.32910149129784,2.85201149014029e-46,1,1
"APC-UNC5D",0.0564120478484904,0.070036213950216,-0.0253088640221865,0.0563210147802672,0.0173569954706769,0.0440715226559027,8.42072596676315e-39,0.999999999999996,0.999999999993387,-0.0643639164,-0.0578679800782366,-0.0629079841702538,-0.132818801798723,-6.39037945209953,-2.37536118638056,8.09121929849851e-38,1,1
"APC-USP9X",0.069243595268203,0.0908504053082209,-0.0684866161852428,0.05612015789483,0.0173982410534458,0.0755657645178899,8.50170573908117e-17,1,0.994453245240217,-0.1215748816,-0.0578679800782366,-0.131707585589966,-0.0817154785744251,-6.6683622842138,-2.37523976282036,2.25917070341115e-16,1,1
"APC-WDR11",0.087041721385789,0.0731681990000377,-0.0160880102849558,0.0392707212881541,0.0435260880457447,0.0545607667090414,6.39279003790657e-49,0.999999993013206,1,-0.057698215,-0.0578679800782366,-0.0887773849325523,-0.0108321032477266,-6.33101464249326,-2.2983215575458,1.72996726331921e-47,1,1
"ARID1A-ARID5B",-0.0191896828514108,0.0665301882213216,-0.0898818520414874,0.0638942715914312,-0.0529694315791542,0.0534300291270912,0.997570226419386,1,4.95503226466146e-19,-0.123661600769231,-0.0396050507767795,-0.0646639027091893,-0.433912625785847,-6.80610702448215,-2.5823963299054,0.999999999998569,1,2.19012426098037e-16
"ARID1A-ATM",0.017163155889562,0.080399286393759,-0.0480925669941456,0.0752005857406723,-0.0159631425868805,0.0638986450803889,0.00296821301943755,0.999999999999995,0.000897237738876086,-0.0812188654705882,-0.0429734289221868,-0.057528041415033,-0.289132669983577,-6.5370632871977,-2.47345289748264,0.00375558250360133,1,0.0185896444023389
"ARID1A-BAP1",0.00782724001127706,0.0830600216264414,-0.0580137207405119,0.0786655607335707,-0.0233551775815444,0.0693428267290305,0.0465399190192423,1,3.04227978595869e-09,-0.0891961383333333,-0.0429734289221868,-0.0537410463273202,-0.326314181388033,-6.60093670065936,-2.49521443280103,0.0549527449862113,1,3.66732999652838e-07
"ARID1A-BAX",0.00490645899420902,0.095489995835198,-0.0493276329236533,0.0902510764164893,-0.0080150910233142,0.0830363928974376,0.184540459998062,1,0.0474462646725711,-0.0622491829411765,-0.0429734289221868,-0.0250656319085018,-0.337946575478968,-6.5450147693322,-2.45005449569778,0.208788950475623,1,0.499315452030391
"ARID1A-BRCA1",0.0575823195428489,0.111429061704773,-0.0395120418600417,0.109665483446676,0.0185092904267001,0.0995696365607338,3.77153188554452e-21,0.999999999998495,0.999622194953791,-0.0785850709761905,-0.0429734289221868,-0.0931939615968525,-0.128158041042372,-6.48182097933512,-2.37196892600831,1.24095565266304e-20,1,1
"ARID1A-BRCA2",0.0533039671711463,0.076249476623168,-0.0514428216503131,0.0693787031569355,0.0168286485775569,0.0635220059423642,1.97741158962412e-28,1,0.999992670152345,-0.0879181402439024,-0.0429734289221868,-0.100311797824461,-0.14519714139146,-6.5586325730213,-2.37691659562622,9.96976337582353e-28,1,1
"ARID1A-CADM2",0.0310029876711911,0.0781078452898071,-0.0286731544219729,0.0710785659129911,0.00517424523059256,0.0603681760552496,1.52782006222799e-13,0.999999999999874,0.9408431789001,-0.0545018968625714,-0.0429734289221868,-0.0425314556115757,-0.234013721833959,-6.41203910149155,-2.41122618834768,3.32113016805625e-13,1,1
"ARID1A-CASP8",-0.00351596772014209,0.0754767173458152,-0.0571316167887147,0.0674997221370519,-0.0169906305314274,0.0591502699063329,0.808289537690946,1,1.63032071179291e-07,-0.0706062796,-0.0429734289221868,-0.0241168829576711,-0.371489996286907,-6.59525762422635,-2.47647773640868,0.863651834793066,1,9.82638756289729e-06
"ARID1A-CBFB",-0.0294683240194133,0.0799448600528996,-0.0771129865578401,0.0702013810251275,-0.00278921296157323,0.0676217262274163,0.999999995935189,1,0.257574686488721,-0.0504338755,-0.0429734289221868,0.0220078774416001,-0.474848664498376,-6.72389974846125,-2.43466994596388,0.999999999998569,1,1
"ARID1A-CDH1",0.034734355391235,0.0946142664521148,-0.02346109455717,0.08930742782054,0.0138404918769764,0.0806164432980434,4.01126755199796e-09,0.99998498066501,0.996512902000286,-0.0443549580714286,-0.0429734289221868,-0.0361158845404767,-0.219153059715128,-6.37848332126253,-2.38571348005974,6.67370235125382e-09,1,1
"ARID1A-CDKN1B",0.0206013547482677,0.0668207944088751,-0.0354855893541104,0.0598386419906459,0.00205737135237809,0.0533307278872035,1.54635181216196e-06,1,0.72641018989172,-0.05402957275,-0.0429734289221868,-0.0316574985760808,-0.27543959136736,-6.45589826184984,-2.42040200543089,2.2557343266521e-06,1,1
"ARID1A-CSMD1",0.0270219114195318,0.09324243527152,-0.0340557499997976,0.0878328900315654,0.00350161889790089,0.0795849075112045,1.22046389791616e-08,0.999999999999934,0.802253112662016,-0.0575760425214286,-0.0429734289221868,-0.0416245250187736,-0.249868880983087,-6.44669280827089,-2.41615026095281,1.97598916805474e-08,1,1
"ARID1A-CTCF",0.053959577223985,0.0668552051076426,-0.0493207822833261,0.0647425942066506,0.0110393976025492,0.061492198101172,7.79415537872785e-21,1,0.99189361752494,-0.0922409619047619,-0.0429734289221868,-0.10322711020656,-0.142586088231352,-6.54497066420156,-2.39395966829168,2.51461071342899e-20,1,1
"ARID1A-DUSP26",0.0163066786819185,0.082761755446768,-0.0496540636145269,0.0703694731156135,0.000925115039302529,0.0572544736627881,0.000342542513284829,1,0.611704885667929,-0.0650356272571429,-0.0429734289221868,-0.0383688770168745,-0.292543702974751,-6.54711636386624,-2.42373527370739,0.000447940209680161,1,1
"ARID1A-FOXA1",0.0292334633928744,0.0767799616796754,-0.027993814611089,0.0702979446608287,0.0143913470896777,0.0603154018775227,2.03484268636258e-10,0.999999999980428,0.999972915778746,-0.0428359309142857,-0.0429734289221868,-0.0290959653849733,-0.241061084727163,-6.40766544155937,-2.38409180819602,3.64129743875409e-10,1,1
"ARID1A-FTO",0.0650250128645617,0.0854715170631284,-0.0199917956144021,0.0816819054337432,0.0249449031361066,0.0754757571712031,4.51058689469562e-35,0.999988848899022,0.999999992933106,-0.0600719053428571,-0.0429734289221868,-0.082123489285232,-0.0985165371739844,-6.35614761601507,-2.35302301823429,3.28926837540005e-34,1,1
"ARID1A-GATA3",0.0356891483532634,0.0600860190332446,-0.0177681187204361,0.050927094907049,0.0226847178165567,0.043684456535957,4.21533349788217e-23,0.999999997836263,1,-0.0307725492571429,-0.0429734289221868,-0.0234882686882195,-0.215350471316798,-6.34183135428942,-2.35967681555708,1.55697276272751e-22,1,1
"ARID1A-KAT6B",0.0205426681670185,0.0767536881314212,-0.045072481780115,0.0697160724744981,-0.00241848671953319,0.0566315759390743,4.79841008618829e-07,1,0.215507163771521,-0.0680336366666667,-0.0429734289221868,-0.0456028759114983,-0.275673318386589,-6.51761966637529,-2.43357855878627,7.10915282043091e-07,1,1
"ARID1A-KDM5C",0.0202440606799615,0.0678049116824922,-0.0353949136785398,0.0605216369959417,0.00947138635850134,0.0502840446369468,0.000102296661547449,0.999999999999733,0.992093147232948,-0.046167588,-0.0429734289221868,-0.0234382197577747,-0.276862561930577,-6.45531448247652,-2.39857576278956,0.000137015528496887,1,1
"ARID1A-KDM6A",0.0230233796125332,0.0753163679706258,-0.0337594376863763,0.0670386098171753,0.00593044364176673,0.053990033696739,8.10651873199469e-09,1,0.97586627317715,-0.0508523736571429,-0.0429734289221868,-0.0309023243474893,-0.265793559174415,-6.44478511896451,-2.40900000321134,1.32379850229371e-08,1,1
"ARID1A-KLLN",0.0474528817104107,0.0729747954664167,-0.0205775455651649,0.0654604289991453,0.0198438302470042,0.0439672693556405,7.05674275136326e-29,0.999999993254196,0.999999999999982,-0.0481865970285714,-0.0429734289221868,-0.0526660498167953,-0.168499857870815,-6.35991873475254,-2.36804015193536,3.65517222199519e-28,1,1
"ARID1A-KMT2C",0.0298143743310194,0.0546754395385401,-0.0291831233112975,0.0474610704717468,0.00785565276136447,0.0379035983225221,2.64295111002469e-19,1,0.99987066664461,-0.0511418448809524,-0.0429734289221868,-0.037982790289785,-0.238747530604224,-6.41532233392129,-2.40333234791998,7.80524091735576e-19,1,1
"ARID1A-MAP3K1",0.0291522464157172,0.0706555926230846,-0.0299477682117471,0.0615725736323293,0.0114643576298453,0.0465094687111147,2.52949608732609e-15,1,0.999998328373991,-0.047635656997619,-0.0429734289221868,-0.0338144744911494,-0.241384542007817,-6.42024519683888,-2.39270862136758,6.16564671285734e-15,1,1
"ARID1A-MLH1",0.0249245795327766,0.0850006760651333,-0.0376022752305569,0.0762627036711105,0.0112060983823811,0.050444206299247,2.45019383199355e-05,0.999999999997394,0.997983413922991,-0.0513207563809524,-0.0429734289221868,-0.0332719069915421,-0.258221780739575,-6.46952570434404,-2.39346891508089,3.37028736641436e-05,1,1
"ARID1A-MLLT4",0.0526453677544041,0.0683228582448463,-0.0204346187965347,0.0633256620153802,0.0176866252652245,0.0628006925561179,3.10499917367568e-35,0.999999964139771,0.99999992397233,-0.0553933612857143,-0.0429734289221868,-0.0650653001179315,-0.147820100086013,-6.35899855744042,-2.37439078372132,2.33933460471248e-34,1,1
"ARID1A-MYSM1",0.051956150572675,0.0580335703199216,-0.0217805589465835,0.0499859516791978,0.0186310328049728,0.0411602587630493,6.76322407201097e-41,0.999999999997495,0.999999999999934,-0.0551056767142857,-0.0429734289221868,-0.0640883983647739,-0.150564998051751,-6.36766385926887,-2.37161052658698,7.47336259957213e-40,1,1
"ARID1A-NCOA3",0.0497373624793646,0.0656286371251003,-0.0188113830897322,0.0593672295701444,0.0174287069976682,0.0480473944832829,3.4407438844155e-35,0.999999976374704,0.999999999620828,-0.0511200385714286,-0.0429734289221868,-0.0578839721286064,-0.159401613106026,-6.34854799815095,-2.37515007361818,2.57764202866382e-34,1,1
"ARID1A-NCOR1",0.0272250408154983,0.0644464873791228,-0.0286582251952093,0.0553937043531148,0.0118491925535648,0.0481337870571787,4.63210126679843e-13,1,0.999991417941712,-0.0440340734571429,-0.0429734289221868,-0.0282856853504544,-0.249059891479414,-6.41194298558628,-2.39157569940626,9.85901489530451e-13,1,1
"ARID1A-NF1",0.0315491703993138,0.0705685101986917,-0.0203145008829442,0.0610751043668597,0.0263218664936866,0.0527419100781655,4.13615607507831e-16,0.99999999926627,1,-0.0255418047885714,-0.0429734289221868,-0.0141175462656984,-0.231838477369531,-6.35822522589501,-2.34896935280119,1.06289592161896e-15,1,1
"ARID1A-NF2",0.0238895346643919,0.0588296335020323,-0.0191821252594246,0.0412910360621645,0.220282782123816,0.0913124262744724,3.18886597662843e-05,0.999762295702094,1,0.1772111222,-0.0429734289221868,0.196295016457795,-0.262343982897317,-6.35093487456652,-1.77796457280236,4.37726323499927e-05,1,1
"ARID1A-NFIA",0.0347139628321722,0.0699135684541292,-0.0447670162709881,0.0592637722483972,0.0069354009603032,0.0447370577248171,4.0451492548993e-15,1,0.992371608478934,-0.0725455781428571,-0.0429734289221868,-0.0642861120528425,-0.219234275760478,-6.5156530478487,-2.40604149257163,9.68207204331494e-15,1,1
"ARID1A-PBRM1",0.0666185279291519,0.0575008817098075,-0.0120522950722001,0.051112309794683,0.0281456276442092,0.0366721893840321,6.78695357950093e-56,0.999914666044107,1,-0.0505251953571429,-0.0429734289221868,-0.074170294364108,-0.0921701540960213,-6.30503229074387,-2.34360035188087,3.74979185267426e-54,1,1
"ARID1A-PTEN",-0.0103382035177065,0.0743958883169252,-0.0543931354694018,0.0578453840490319,0.101304013380267,0.107601925156362,0.829150422795957,0.999999877121632,1,0.0572490814285714,-0.0429734289221868,0.110560713868465,-0.398660446558533,-6.57762699839016,-2.12822815786655,0.883095149098345,1,1
"ARID1A-PTPN22",0.0152214615181735,0.0987899567884334,-0.0457026579344396,0.0859943246590303,0.0188712248889767,0.0457042564489211,0.00934204929997692,0.999999999999997,0.999999999611972,-0.0427983494214286,-0.0429734289221868,-0.0143009271596231,-0.296865722889685,-6.52167680560404,-2.37090342109803,0.0114805907059957,1,1
