"","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min"
"ATM-RHOBTB1",0.0367262360931659,0.0445741842958655,-0.0345564552618658,0.032331379432744,0.000618395355031678,0.0274276239755108,1.69134394687704e-17,1,0.605171312502083,-0.070664296,-0.0615397599169455,-0.0458507721762204,-0.258159668759696,-6.25519104426242,-2.48505945182477,4.28818752114522e-17,1,1
"ATM-ROBO1",0.0392334461557695,0.0492706495784208,-0.0332418311703394,0.0382000936092349,0.00172655689753749,0.0303688790834755,3.68752835484604e-24,1,0.794573267980455,-0.0707487204285714,-0.0615397599169455,-0.0484424066673955,-0.248825066740945,-6.24696277262785,-2.4817479874195,1.40507545934651e-23,1,1
"ATM-ROBO2",0.0208301751767621,0.0596739523391927,-0.047953233598213,0.0501389666908486,0.00575501410830844,0.0279335375496761,4.63120453845363e-05,1,0.989397163815586,-0.0630283946666667,-0.0615397599169455,-0.0223188099264833,-0.317342345366528,-6.33904188184411,-2.46970994770243,6.46418654525212e-05,1,1
"ATM-RUNX1",0.0406238320761975,0.0525485658693277,-0.0247022318077517,0.0477145910859428,0.0243334742728381,0.045972094329545,6.84706051799962e-15,0.999999892420234,0.99999999980217,-0.0409925896111111,-0.0615397599169455,-0.0200766617703632,-0.24364851635402,-6.19351316398409,-2.41419285278466,1.46202934732166e-14,1,1
"ATM-SETD2",0.0667956095442961,0.0906481369069995,-0.0615547880920465,0.0437822987332486,0.0222200976363426,0.0677773133983381,1.32144387265023e-09,1,0.997927101125064,-0.1061303,-0.0615397599169455,-0.111386149627351,-0.146208285704045,-6.42417441953987,-2.42050815180763,2.20129971750528e-09,1,1
"ATM-SIAH1",0.0493960090196588,0.0365374092372949,-0.0232059330582024,0.0279350330271053,0.0121531379111946,0.0248555714826996,4.20684064237488e-22,0.999999999967466,0.99994921704032,-0.0604488041666667,-0.0615397599169455,-0.04830505326938,-0.210988795564511,-6.18414778521375,-2.4505907503462,1.35394919703619e-21,1,1
"ATM-SMAD4",-0.0156632622965361,0.0494326615520227,-0.0772030222134815,0.047452304470704,0.0354511143836121,0.0349722641579814,0.998977753613204,1,1,-0.0260886455333333,-0.0615397599169455,0.0511143766801482,-0.453211182282288,-6.52211718643605,-2.38097055794292,0.99999999999948,1,1
"ATM-TACSTD2",0.0382800454947541,0.0597378712631597,-0.0427217481033174,0.0455518511729105,0.00506692559807143,0.0260140202687843,3.99385036745607e-11,1,0.981761048542725,-0.075934868,-0.0615397599169455,-0.0526751535778086,-0.252374675873317,-6.30629785715921,-2.47176612861282,7.19544237397656e-11,1,1
"ATM-TBX3",0.0350838244835822,0.0513077540351435,-0.038565478559995,0.0424885594182734,0.00174611693246615,0.0262797027789371,1.47210711012322e-13,1,0.773484482476765,-0.0719031861111111,-0.0615397599169455,-0.0454472506777479,-0.264274536817669,-6.2802836413774,-2.48168953713319,2.91780871154468e-13,1,1
"ATM-TP53",0.0288824098882044,0.0720149697093302,-0.0329275213779995,0.0695910749912627,0.0613578939528705,0.024776006565788,2.73457718505798e-06,0.999999939296838,1,-0.000452037313333333,-0.0615397599169455,0.0322053127154078,-0.287363043865625,-6.24499549820663,-2.30355460809438,4.01528294399693e-06,1,1
"ATM-TTI2",0.0472283240919427,0.0538862320202769,-0.0591668722460791,0.0423849106570774,-0.00929362326982128,0.046847876122153,7.68749927789261e-21,1,0.0115166552084011,-0.118293155555556,-0.0615397599169455,-0.10137738378284,-0.219059310438428,-6.40922838260981,-2.51467904752589,2.29070203201924e-20,1,0.154253381882221
"ATM-UNC5D",0.0427096551662032,0.0516920664243476,-0.0369750911014403,0.0249682927449622,-0.000290688176800974,0.040936410896994,9.93294911743908e-20,1,0.465538586831287,-0.0799754344444444,-0.0615397599169455,-0.0611453296937022,-0.23588278155695,-6.27032935855424,-2.48777602124322,2.74397719369255e-19,1,1
"ATM-USP9X",0.0349784505663319,0.0469479673996004,-0.0637436781863014,0.0399553363769191,-0.0212325012473667,0.0417649738325846,2.44530021227463e-09,1,1.84646526402014e-05,-0.121846276666667,-0.0615397599169455,-0.0933933206493864,-0.264666854795073,-6.43787474831814,-2.55035540692388,4.02791066021883e-09,1,0.000612103235022678
"ATM-WDR11",0.0685852821583574,0.0912105058354131,-0.0362515640419025,0.0570292828453091,0.0358408381585933,0.0586367546598534,8.73381192738009e-18,0.999999999999996,0.999999999999726,-0.0674664971111111,-0.0615397599169455,-0.0760415302830786,-0.139545149716639,-6.26580078097894,-2.37980596563464,2.23572096828301e-17,1,1
"BAP1-BAX",0.0538381786443146,0.0823018645500542,-0.0124225727095647,0.0779566371372743,0.0281998476872126,0.073221950985744,2.20465012103506e-25,0.996561405551614,0.999999999474499,-0.0380609036666667,-0.0624344915478553,-0.029464590763126,-0.194450139245108,-6.11665440923356,-2.40263916007103,9.02273475460644e-25,1,1
"BAP1-BRCA1",0.0852878907540988,0.0700489707081166,-0.0168768666209312,0.068171784026787,0.0296689368194744,0.0634331510007865,5.74550872125885e-62,0.999990773958783,0.999999999998203,-0.0724958205555555,-0.0624344915478553,-0.0953492197617991,-0.0773596127958425,-6.14453396847727,-2.39824915357554,4.23252475799402e-60,1,1
"BAP1-BRCA2",0.0655788113737984,0.0691322025598197,-0.0357329632025974,0.0609155924654431,0.0119086273541736,0.0599911343181717,3.84166059515018e-48,1,0.999547172258991,-0.0894031472222222,-0.0624344915478553,-0.0925474670481653,-0.150738550969073,-6.26255484276494,-2.45132140916735,9.43341101697989e-47,1,1
"BAP1-CADM2",0.0342497158292413,0.0461790188850014,-0.0351447247138356,0.0407939349980622,-0.00658675679025643,0.0420487908727155,6.34116887559072e-26,1,0.00795557588974342,-0.0759811973333333,-0.0624344915478553,-0.0477964216147194,-0.267380009488189,-6.25887304041351,-2.50659025211739,2.69499677212606e-25,1,0.111043090839998
"BAP1-CASP8",0.0394116370765389,0.0640942958923928,-0.0266485999219576,0.0592351991468245,0.0140027376651632,0.0562636254340984,7.04327969355468e-22,0.999999999999778,0.999958322663685,-0.0520574993333333,-0.0624344915478553,-0.0290346448620169,-0.248161643538579,-6.20569554041228,-2.44506368275332,2.23966160039652e-21,1,1
"BAP1-CBFB",-0.0127376397274501,0.0654072277313802,-0.075781169076063,0.0604705221061673,0.00356082401527957,0.048301803881115,0.998689458165665,1,0.854454444557788,-0.0594827053333333,-0.0624344915478553,0.015689425941972,-0.442318787286419,-6.51321776498581,-2.47626673758618,0.99999999999948,1,1
"BAP1-CDH1",0.0322905191734859,0.0905073891072182,-0.0340660024682682,0.0830231336213243,0.00686754872508738,0.08873241154286,2.037700400828e-07,0.999999986588401,0.879811133393587,-0.0594889729166667,-0.0624344915478553,-0.0293450005422972,-0.274674300992011,-6.2521212855111,-2.4663854154553,3.1528479947467e-07,1,1
"BAP1-CDKN1B",0.0351895858149347,0.0540201353578571,-0.0312340976283672,0.0499693127551811,0.00496262119330184,0.047581637302828,4.0562768686688e-18,1,0.924319184239599,-0.06146106225,-0.0624344915478553,-0.0342161565170794,-0.263880776457548,-6.23439630814598,-2.47207781631399,1.06087241180569e-17,1,1
"BAP1-CSMD1",0.0291120022550675,0.0483500129097392,-0.0394664162618212,0.0433234222360914,-0.00905167014977798,0.0422689848850689,8.92998080686257e-23,1,0.000152629970894624,-0.0776300886666667,-0.0624344915478553,-0.0443075993738788,-0.286508247770485,-6.28592263748604,-2.51395603096735,2.99776064554425e-22,1,0.0038920642578129
"BAP1-CTCF",0.0590796179640929,0.0736308234372104,-0.043475696943127,0.0619324807180816,0.00155080601833099,0.0693061061211547,2.28782606929287e-21,0.999999999999998,0.616587638701607,-0.101004508888889,-0.0624344915478553,-0.0976496353051265,-0.174935719298676,-6.31101684557005,-2.48227317509148,7.03864818534186e-21,1,1
"BAP1-DUSP26",0.0250674477487167,0.0719256356499951,-0.044186289915523,0.0646106947794321,0.00085509776423975,0.0557287331757695,7.37017969713241e-09,1,0.599499141759583,-0.0683986399,-0.0624344915478553,-0.0310315961008614,-0.301566541937,-6.31546446830584,-2.48435212570608,1.18458888223001e-08,1,1
"BAP1-FOXA1",0.0352522815322759,0.0638102822417708,-0.0351656405208941,0.055321191456286,0.00555547901650331,0.0432700727672217,1.47032190841205e-20,1,0.983881533767486,-0.0648624430366667,-0.0624344915478553,-0.0376802330210873,-0.263647353826398,-6.25900395307747,-2.47030620856222,4.28493813308653e-20,1,1
"BAP1-FTO",0.063038462616659,0.0468371746562333,-0.0260476197824384,0.0407200703620142,0.0056062200657641,0.0386584774972867,1.17820563998738e-71,1,0.987314690879056,-0.0834798623333333,-0.0624344915478553,-0.0840838334021371,-0.160196531770291,-6.20193398768644,-2.47015458159082,3.12460135724653e-69,1,1
"BAP1-GATA3",0.0367479048321762,0.0586866588505466,-0.0293772301537531,0.0515434883633853,0.0175720882859294,0.0448143233998933,4.93378379238788e-24,1,0.999999999638233,-0.0485530467,-0.0624344915478553,-0.0228664599843209,-0.258078993806318,-6.22277411890649,-2.43439756858385,1.85331368518593e-23,1,1
"BAP1-KAT6B",0.0339329751824081,0.0750491784033445,-0.0406234989542683,0.0694916914862077,-0.000807479057767975,0.0582241547569736,2.18728102177499e-15,1,0.406275338332739,-0.0753639531944444,-0.0624344915478553,-0.0468624368289973,-0.268559267630715,-6.2931648527767,-2.48932032190846,4.78603075061657e-15,1,1
"BAP1-KDM5C",-0.00223832589888655,0.0577281025477884,-0.0656856445637208,0.0536498516026625,-0.00976404522405468,0.0454984531506226,0.686359815156999,1,0.00528486728076214,-0.0732113638888889,-0.0624344915478553,-0.00853854644214705,-0.403228757487383,-6.45002957414371,-2.51608478621754,0.749681313754679,1,0.0796333410714841
"BAP1-KDM6A",0.034515868116783,0.0529501504411875,-0.0330107520141791,0.0449617315350441,0.0066898382309622,0.0401426650897741,2.41949821741803e-25,1,0.996416489781178,-0.0608367819,-0.0624344915478553,-0.0329181584689278,-0.266389097032293,-6.24551644125584,-2.46691645894776,9.87155272706557e-25,1,1
"BAP1-KLLN",0.055861861228818,0.052974579260125,-0.0202079454924866,0.044932794769555,0.015038713054638,0.0349919039983762,6.1047137136137e-47,0.999999999991793,0.999999999957729,-0.0610310936666667,-0.0624344915478553,-0.0544584633476294,-0.186915759968167,-6.16538329108439,-2.44196792866388,1.32702465315603e-45,1,1
"BAP1-KMT2C",0.0249819631516166,0.0584724809371509,-0.0431149566503026,0.0500088531938551,-0.00736677700363634,0.04937865725045,6.47860898769477e-15,1,0.00295255974045582,-0.0754636968055555,-0.0624344915478553,-0.0380111684093168,-0.301884809921229,-6.30875896125314,-2.50892114799576,1.38782480091814e-14,1,0.0501935155877489
"BAP1-MAP3K1",0.0260643564423819,0.0575342381333149,-0.041817177458925,0.0523534834904452,0.00238204998464027,0.0409560290548982,2.2286030859347e-14,1,0.830499229380828,-0.0654994839166667,-0.0624344915478553,-0.0291293488111933,-0.297854947905372,-6.30063612235404,-2.47978920980217,4.63913295439468e-14,1,1
"BAP1-MLH1",0.000956967707301788,0.0571012748904545,-0.0660309230002606,0.0514226313147754,-0.0159009554035488,0.0330978404097085,0.422396332977724,1,4.73930373152811e-08,-0.0828888461111111,-0.0624344915478553,-0.0214113222705576,-0.391332349367572,-6.4521906822382,-2.53442341180435,0.473055352642282,1,2.09477224933542e-06
"BAP1-MLLT4",0.0605674239057052,0.050431993239031,-0.0190045262473691,0.0412177442609487,0.0115740933752966,0.0387070916191257,5.78557560660604e-77,1,0.999999920768303,-0.0679978567777778,-0.0624344915478553,-0.0661307891356277,-0.169396464110915,-6.15785105392023,-2.45232108053376,2.55722441811987e-74,1,1
"BAP1-MYSM1",0.0517388477976395,0.0556175456831116,-0.0250693579251697,0.0475154890984923,0.0080012433894759,0.0493725722141957,1.57246724310423e-37,0.999999999999979,0.994635124175805,-0.0688069623333333,-0.0624344915478553,-0.0581113185831175,-0.2022661648154,-6.19581101736874,-2.46299765168299,1.57961482148198e-36,1,1
"BAP1-NCOA3",0.0453446128337069,0.0440892187115816,-0.025907368265113,0.0371509096621648,0.00395231456548657,0.037239004245802,1.4082067119638e-44,1,0.945526150873634,-0.0672996665333333,-0.0624344915478553,-0.0502097878191849,-0.226072562010821,-6.20105614923121,-2.47509686571075,2.78698820905074e-43,1,1
"BAP1-NCOR1",0.0278027408761261,0.0580130497501149,-0.0411152311028957,0.0523920179599832,-0.00064611875431154,0.0425603265381653,1.57380537926405e-14,1,0.40823734797384,-0.0695640907333333,-0.0624344915478553,-0.0349323400616042,-0.291382763110555,-6.29624261904953,-2.48883813688325,3.2864030439435e-14,1,1
"BAP1-NF1",0.0160711669589973,0.0593267980169673,-0.0476055150906807,0.0540257560352503,0.0167085466830113,0.0428709772005215,2.62826830006883e-06,1,0.999999999078885,-0.0469681353666667,-0.0624344915478553,-0.000604810777808687,-0.335060624492559,-6.33686550127206,-2.43697804730545,3.86372923047813e-06,1,1
"BAP1-NF2",-0.0124728938811218,0.0395701700371241,-0.0749073854289771,0.0365800219109785,0.178302904581189,0.0600632257785235,0.99391078570576,1,1,0.115868413033333,-0.0624344915478553,0.19077579846231,-0.441333111156424,-6.50774872692055,-1.95409360875882,0.99999999999948,1,1
"BAP1-NFIA",0.0351143799760865,0.051678328885966,-0.0454445256674948,0.0420301467717967,-0.00258694452308531,0.0399999575922834,1.70278529003238e-16,1,0.182173329953326,-0.0831458501666667,-0.0624344915478553,-0.0558257385948979,-0.26416077556317,-6.32333980363118,-2.49463781067051,4.02476523098562e-16,1,1
"BAP1-PBRM1",0.0414922696334053,0.0418027453122545,-0.0376308010840986,0.0332560363820384,-0.00684663140749611,0.0321325122293272,1.98709307782903e-31,1,0.00252237120816453,-0.085969702125,-0.0624344915478553,-0.06502748021055,-0.240415233632487,-6.27443346701048,-2.50736682260086,1.24876086312857e-30,1,0.0464536697503635
"BAP1-PTEN",-0.00751349413011605,0.0588592087554647,-0.0699479856779713,0.0544963242102283,0.102064861547855,0.101092619570559,0.752562584736335,0.999999999614304,1,0.03963037,-0.0624344915478553,0.109578355677971,-0.422868753654818,-6.47670769507067,-2.18191198735123,0.814610601926841,1,1
"BAP1-PTPN22",0.0129028125789215,0.102271844761002,-0.0574151272710802,0.0941545488587699,0.0151551802250017,0.0409806053331188,0.0266029964674006,1,0.999999949940638,-0.055162759625,-0.0624344915478553,-0.00563108065606621,-0.346856735091152,-6.39826415824964,-2.441619895571,0.0326928390322272,1,1
"BAP1-RB1",0.0342890429907142,0.0449816368757248,-0.0311995569751649,0.0377038832690376,0.0117995892436569,0.03540703425308,3.23825927398323e-33,1,0.999999988088044,-0.0536890107222222,-0.0624344915478553,-0.0255435621650811,-0.267233590404143,-6.23418011716119,-2.4516472423676,2.23642281109467e-32,1,1
"BAP1-RBL2",0.03629345571911,0.0480005638981135,-0.033820688091747,0.0404222440083275,0.000263272724190268,0.0354835720459845,1.28004628289312e-29,1,0.545865244703746,-0.0698508710866667,-0.0624344915478553,-0.0437098352579214,-0.259770954791767,-6.25058585546772,-2.48612064724297,6.92792396373992e-29,1,1
"BAP1-RHOBTB1",0.0393198964240757,0.0524903045437437,-0.0343474512251414,0.0450989757030582,0.00470198034921716,0.037767060107227,1.95778049010602e-25,1,0.960472013115912,-0.0689653673,-0.0624344915478553,-0.0458507721762204,-0.248503203463077,-6.25388288172533,-2.47285667647529,8.1125529058768e-25,1,1
"BAP1-ROBO1",0.0518563672390603,0.0624272706834447,-0.0229323699978264,0.0544083206290556,0.0157682062606962,0.0446611773393736,8.79414183328838e-50,1,0.999999999911306,-0.0590205309761905,-0.0624344915478553,-0.0484424066673955,-0.201828627797065,-6.18243554581051,-2.43978802014595,2.42938168144592e-48,1,1
"BAP1-ROBO2",0.0146115753076719,0.0623349944213963,-0.0560983248557739,0.0540890798307743,0.000568173996779152,0.0352898033651849,0.000260029287274723,1,0.588157109615392,-0.0701417261666667,-0.0624344915478553,-0.0223188099264833,-0.340494834963486,-6.39002225242117,-2.4852095258292,0.00035327749480152,1,1
"BAP1-RUNX1",0.0582584169293296,0.0595712280203454,-0.00918650321775111,0.0555321463271863,0.0431921837581918,0.0443044169791758,3.06392195721118e-47,0.997339609937587,1,-0.0242527363888889,-0.0624344915478553,-0.0200766617703632,-0.177993135568353,-6.09639975318503,-2.357838302663,6.88603477163055e-46,1,1
"BAP1-SETD2",0.0879679129529837,0.0951883595952627,-0.0413983161747445,0.0526595189359207,0.043513500905506,0.0700613478862419,7.32674329131142e-25,1,0.999999999999897,-0.0858527282222222,-0.0624344915478553,-0.111386149627351,-0.0673816133449182,-6.29801445700829,-2.35687812650157,2.90876095936495e-24,1,1
"BAP1-SIAH1",0.041513412733902,0.0436982397601182,-0.0330311827847592,0.0301973605257511,0.00531846343532786,0.0324706832894333,1.07798956260601e-27,1,0.984681669427175,-0.0692261320833333,-0.0624344915478553,-0.04830505326938,-0.240336515685585,-6.24564431806194,-2.47101447051722,5.25519911770429e-27,1,1
"BAP1-SMAD4",-0.0293591586322929,0.0501031400539081,-0.0917936501801482,0.0475848810242659,0.0217552180478553,0.0428517470016585,0.99999999999948,1,0.999999999999839,-0.0406792735,-0.0624344915478553,0.0511143766801482,-0.5042024189127,-6.61344036467574,-2.42189732852146,0.99999999999948,1,1
"BAP1-TACSTD2",0.0433886069923306,0.070006114075128,-0.0393159514679187,0.0549714356440627,0.010983520326916,0.0365732444647544,4.10730712644123e-22,1,0.999999650334757,-0.0717210381333333,-0.0624344915478553,-0.0526751535778086,-0.233354973783148,-6.28498087382627,-2.45408586080578,1.3251312042971e-21,1,1
"BAP1-TBX3",0.0517291364200476,0.0557427106115488,-0.0241999272048623,0.0454441665148794,0.0197764578193543,0.0360009641099382,8.56587011050444e-40,0.999999999999998,1,-0.0561526058055556,-0.0624344915478553,-0.0454472506777479,-0.202302321277208,-6.1903692244028,-2.42781035998113,1.01413783629722e-38,1,1
"BAP1-TP53",0.0367508910957809,0.0734246933844694,-0.0263478820057818,0.0691721370387608,0.069620485364896,0.0333638137560542,1.38937545129168e-14,0.999999998757856,1,0.00652171226333333,-0.0624344915478553,0.0322053127154078,-0.258067875638484,-6.2038133379518,-2.27886391426799,2.91505039305818e-14,1,1
"BAP1-TTI2",0.0639935227816761,0.0526913742491449,-0.0437005717398924,0.0363292403962598,0.00787574197254893,0.0412967304131746,5.69662995689639e-67,1,0.99942642272696,-0.1004977125,-0.0624344915478553,-0.10137738378284,-0.15664074413312,-6.31242434367044,-2.46337268136867,7.55373132284461e-65,1,1
"BAP1-UNC5D",0.0572491813943352,0.0538246414673622,-0.0248851990133557,0.0318391178215021,0.0158037405604687,0.042835296288688,4.30510109418411e-50,1,0.999999994379622,-0.0663306398472222,-0.0624344915478553,-0.0611453296937022,-0.181750623703421,-6.19465836121395,-2.43968183475298,1.26856978908625e-48,1,1
"BAP1-USP9X",0.0200857988639084,0.0601131151669829,-0.0800045609371144,0.0452043428647405,-0.0356516535323106,0.0484474372673383,8.15955398394341e-07,1,1.69947702521952e-23,-0.133662414666667,-0.0624344915478553,-0.0933933206493864,-0.320113735261741,-6.53965210136831,-2.5934434475337,1.23089517436962e-06,1,1.12675326772054e-20
"BAP1-WDR11",0.0728353193309339,0.0860016355463409,-0.0331236913838545,0.0521455975749026,0.0403183082147885,0.0550879934129752,2.13498121140643e-35,1,1,-0.0653479125,-0.0624344915478553,-0.0760415302830786,-0.123721822360611,-6.24622333215942,-2.36642616300837,1.78049376498423e-34,1,1
"BAX-BRCA1",0.0546860320582584,0.0731389909276993,-0.0419632391151472,0.0706454256330042,0.0265214927067389,0.0704788644614313,1.11889626105715e-23,1,0.999999954719334,-0.0701277784666667,-0.029464590763126,-0.0953492197617991,-0.191293493414967,-6.30155032664296,-2.40765450536507,4.05370612612508e-23,1,1
"BAX-BRCA2",0.0680894583112913,0.066320634849529,-0.0272237440649253,0.0662003318275246,0.0413906028762166,0.0610034198669545,1.25178281575935e-37,0.999999999816662,1,-0.0539225995,-0.029464590763126,-0.0925474670481653,-0.141391153110133,-6.2092953848605,-2.36322187783236,1.28671628968752e-36,1,1
"BAX-CADM2",0.0347181863058453,0.05009487493291,-0.0182229634143765,0.0454696149169865,0.0103983236482219,0.0463079822832124,1.1239934102431e-19,0.999999946311228,0.999508731851413,-0.042542826072,-0.029464590763126,-0.0477964216147194,-0.265635845518102,-6.1529592286975,-2.4558345751378,3.09857642823772e-19,1,1
"BAX-CASP8",0.00632709718514292,0.0717586173103096,-0.0379600825342741,0.0651296397537726,-0.00788495872058301,0.0607231370573189,0.0828020774214164,1,0.024632417054228,-0.05217213844,-0.029464590763126,-0.0290346448620169,-0.371338802670986,-6.27649444948732,-2.51046960482747,0.0998141406007256,1,0.294257522647805
"BAX-CBFB",0.000514554071153966,0.0593154997177965,-0.0331431928474205,0.054329995534631,0.0203971361685745,0.0425919430318695,0.455306110448412,0.999999999999999,0.999999991466273,-0.01326061075,-0.029464590763126,0.015689425941972,-0.392979501029375,-6.24634539240503,-2.42595561752552,0.507341094499659,1,1
"BAX-CDH1",0.0274840909054232,0.067103765500284,-0.0175004511861459,0.0605159320567022,0.0136590416915691,0.0576155103844034,5.22373736927696e-08,0.999917859410664,0.999182646080639,-0.0313255004,-0.029464590763126,-0.0293450005422972,-0.292569129863052,-6.1484370029818,-2.44609073245604,8.20696179106782e-08,1,1
"BAX-CDKN1B",0.0587175706802054,0.0703609121125196,0.0128559740854972,0.0620237432291332,0.0408984199947082,0.0598017952346038,9.89134400284638e-29,0.00191678350169936,1,-0.0049631766,-0.029464590763126,-0.0342161565170794,-0.176283658730425,-5.95843522635262,-2.36469264362822,5.12340708897434e-28,0.169443661550223,1
"BAX-CSMD1",0.0262481702036715,0.0492170554561482,-0.0247816937003789,0.0433532878234576,0.00350584397071701,0.0414592013873391,1.37189012175023e-16,1,0.919824635722714,-0.0475240199333333,-0.029464590763126,-0.0443075993738788,-0.297170590286997,-6.19401051835432,-2.47643103173787,3.26593590922945e-16,1,1
"BAX-CTCF",0.0614916956682524,0.0563647662042848,-0.0371784058345315,0.0455339153133427,0.033047571102784,0.0504674425958329,2.58742259438212e-27,1,0.999999999999478,-0.0656225304,-0.029464590763126,-0.0976496353051265,-0.1659553048761,-6.27160191156918,-2.38815294761779,1.21663913480521e-26,1,1
"BAX-DUSP26",0.0263285605439874,0.0791508700357125,-0.0239678150799277,0.0742160466833833,0.0161287493039151,0.07009226204808,3.638414257283e-06,0.999996450221779,0.999374498764241,-0.03416762632,-0.029464590763126,-0.0310315961008614,-0.296871288746933,-6.18891642764824,-2.43871062717715,5.30168934632666e-06,1,1
"BAX-FOXA1",0.0378585531442132,0.0622846894051019,-0.0154809237439016,0.0523231121868503,0.0240532062481148,0.0474603107168215,1.94502462538535e-17,0.999988693478062,0.999999999999501,-0.02928627064,-0.029464590763126,-0.0376802330210873,-0.253943935427964,-6.13579672012424,-2.41503036388047,4.89393292838895e-17,1,1
"BAX-FTO",0.0579450521412631,0.0492547195841413,-0.0265266193806607,0.0380792792078514,0.0288682994979238,0.0418199469389447,5.91365059408489e-58,1,1,-0.055603372024,-0.029464590763126,-0.0840838334021371,-0.179159825040018,-6.20493206054424,-2.40064165853998,3.5643184944348e-56,1,1
"BAX-GATA3",0.0359335428154469,0.0550651577433172,-0.00747593438082238,0.0460139244970618,0.0270119692642693,0.0402746585496438,2.09108431650033e-20,0.993096672302328,1,-0.016397507932,-0.029464590763126,-0.0228664599843209,-0.261110947705491,-6.08569325150854,-2.40618883849288,6.05410000803371e-20,1,1
"BAX-KAT6B",0.0328677939254566,0.0668296327406162,-0.0269619742483674,0.054653973805307,0.0163705345071573,0.049231507339794,9.64533081818651e-16,1,0.999999960105321,-0.0434592336666667,-0.029464590763126,-0.0468624368289973,-0.272525047466949,-6.20765695972417,-2.4379881123961,2.16774723134158e-15,1,1
"BAX-KDM5C",0.00340728253860636,0.0535137302372131,-0.0337687108423419,0.0476988596558229,0.00258013871428161,0.038720932715595,0.240914355509192,0.999999999999989,0.76469169924111,-0.0345958546666667,-0.029464590763126,-0.00853854644214705,-0.382209574171336,-6.2502605283041,-2.47919727103501,0.278511277598247,1,1
"BAX-KDM6A",0.0257008435120537,0.0511644774486247,-0.0216960081656229,0.0416130116047828,0.0107149459576766,0.0405864282506331,1.8211293877412e-12,0.999999999999283,0.999945846444709,-0.03668190572,-0.029464590763126,-0.0329181584689278,-0.299208344090197,-6.17469712000533,-2.45488842832846,3.48458523541822e-12,1,1
"BAX-KLLN",0.0512012921907554,0.0564486426592426,-0.0131200867714288,0.04520567261032,0.0315996170421842,0.0391951650861681,2.8403789853741e-33,0.999983054457393,1,-0.03272176192,-0.029464590763126,-0.0544584633476294,-0.204267539860936,-6.12102017067589,-2.39247979722249,1.9822855445295e-32,1,1
"BAX-KMT2C",0.0355544364391095,0.0487086440984256,-0.0138836649724437,0.038577579099022,0.0175167786782199,0.0346923822645683,8.08076539325476e-31,0.999999998079056,1,-0.0319213227333333,-0.029464590763126,-0.0380111684093168,-0.262522399900369,-6.12579942954744,-2.43456284755282,4.80497529661696e-30,1,1
"BAX-MAP3K1",0.0222156832076526,0.0568533208953336,-0.0253511918355137,0.0449655388691634,0.0111886186764996,0.038106234272345,1.11632493478017e-10,1,0.99999960857424,-0.0363782563666667,-0.029464590763126,-0.0291293488111933,-0.312183955866162,-6.1975750242701,-2.45347297553755,1.95799849671761e-10,1,1
"BAX-MLH1",-0.00193855963298308,0.0696139205043783,-0.0479100753066797,0.0603156318118911,-0.00684295699297009,0.0434619664922026,0.630486803563432,1,0.0347975846004511,-0.0528144726666667,-0.029464590763126,-0.0214113222705576,-0.402112696718246,-6.33877175280242,-2.50735584252941,0.692647474337291,1,0.397772389484466
"BAX-MLLT4",0.054178066332087,0.0508572318091534,-0.0155519767710179,0.0443980413737002,0.0283127295364382,0.040792031499511,6.84144266326357e-50,0.999999982899267,1,-0.0414173135666667,-0.029464590763126,-0.0661307891356277,-0.193184702278437,-6.13624144315293,-2.40230184081623,1.93016020669947e-48,1,1
"BAX-MYSM1",0.0390420239862435,0.0434960899831803,-0.0249882324910478,0.0368254340909483,0.0154963711172913,0.0371861772148461,4.00646410406616e-24,1,0.999999914496273,-0.04853388536,-0.029464590763126,-0.0581113185831175,-0.249537751249013,-6.19530325084238,-2.44060033167902,1.52222676274835e-23,1,1
"BAX-NCOA3",0.0477967851423109,0.0476889805517204,-0.00760214602200768,0.0396196559531094,0.0235213377243186,0.0360884476467979,6.63096086575601e-44,0.998336590323545,1,-0.03187759344,-0.029464590763126,-0.0502097878191849,-0.216942871234751,-6.08648321395774,-2.4166197203211,1.15692817210427e-42,1,1
"BAX-NCOR1",0.0378634415847301,0.0465666050524325,-0.012071728829432,0.0330203642284813,0.0234016811741622,0.0293349658931044,1.98228002492495e-27,0.999999885728399,1,-0.02653348924,-0.029464590763126,-0.0349323400616042,-0.25392573525902,-6.11445846686063,-2.41697728408008,9.42115882813792e-27,1,1
"BAX-NF1",0.0299394879409347,0.0589921065509303,-0.00642073957685094,0.0485942656794128,0.0362303139177856,0.0396031864057004,9.12776227477177e-16,0.985160674012395,1,-0.0001299136,-0.029464590763126,-0.000604810777808687,-0.283427433095641,-6.07908875556904,-2.37864211445969,2.06542880142447e-15,1,1
"BAX-NF2",-0.00237632585918446,0.0404322079785031,-0.0318409166223104,0.0333945326381733,0.188399472603126,0.0640687071962359,0.665537720330198,0.999999998706714,1,0.15893488184,-0.029464590763126,0.19077579846231,-0.403742545592815,-6.23819440643686,-1.9239225332093,0.729341336494085,1,1
