"","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min"
"APC-CDKN1B",-0.00915380561563295,0.0362566571865481,-0.0162101804444843,0.0341633124680285,0.00613620232885132,0.031529357296939,0.999169730661536,0.9999999997386,0.990334011940773,-0.0009201725,-0.00345564302510224,0.0116892761407352,-1.87493209491031,-7.46222719502232,-1.93174877525894,1,1,1
"APC-CSMD1",-0.0218065446066507,0.0379291768432194,-0.0283081079111003,0.0360047168139705,-0.00489969839555032,0.0336497719590607,1,1,0.0147596117463287,-0.0114012617,-0.00345564302510224,0.0138609259317529,-1.90647073166455,-7.55329298612372,-1.96012279460249,1,1,0.119336860827024
"APC-CTCF",0.0216190601321311,0.04878340949347,-0.019462742819618,0.0343388960050121,0.0224777762184158,0.0444472764406275,2.81926295303802e-06,0.999999997191484,0.999999929419405,-0.0186040267333333,-0.00345564302510224,-0.0367674438403622,-1.79822662936688,-7.48671049322489,-1.88973352473922,3.22270920321415e-05,1,1
"APC-DUSP26",-0.0248209666731928,0.0390255193447794,-0.033889143386458,0.0380914210024304,-0.0110527871667348,0.0348923916681629,0.999999999999999,1,2.00918441772067e-05,-0.02012096388,-0.00345564302510224,0.00815564581829509,-1.91398458006118,-7.59530360423421,-1.97594278647955,1,1,0.000370024796930224
"APC-FOXA1",-0.0130445448337755,0.0389131757717092,-0.0283841353128725,0.0367156794735163,-0.00828349996090295,0.0376911971837251,0.999989925421693,1,0.00104203135121963,-0.02362309044,-0.00345564302510224,-0.00712290258112231,-1.88463028049634,-7.55386527385704,-1.96882276875664,1,1,0.0120150745366715
"APC-FTO",0.0115162571527673,0.0360890834398676,-0.0160383469921719,0.0341982132163338,0.0103911037049392,0.0321012059333741,9.18067683484614e-06,0.999999999929635,0.999996405606024,-0.01716350044,-0.00345564302510224,-0.025224114567665,-1.82340921106654,-7.46093373799708,-1.92080914677143,9.66156943095713e-05,1,1
"APC-GATA3",-0.0145671388105511,0.0313006783411835,-0.0221672252885806,0.0246985260565613,0.00772394371802957,0.0236052678445088,0.999999998731021,1,0.999992644048567,0.00012385724,-0.00345564302510224,0.0181466390756533,-1.88842554872971,-7.5070681814517,-1.92766658876469,1,1,1
"APC-KAT6B",-0.0128444826325561,0.0367658297519064,-0.0220730376534658,0.035812345716501,0.000676923454243001,0.0363416346393453,0.999997355406334,1,0.607042756561661,-0.00855163156666667,-0.00345564302510224,0.00774849409099167,-1.88413159881983,-7.50635919460025,-1.94578493671583,1,1,1
"APC-KDM5C",-0.0132554326175146,0.0260824210334545,-0.0303372086422665,0.0256627136419382,-0.00994341470858144,0.0244933433156224,0.999980870356275,1,0.000120119021739503,-0.0270251907333333,-0.00345564302510224,-0.0103141150907165,-1.8851559463788,-7.56856681412591,-1.97309051765502,1,1,0.00180997525939297
"APC-KDM6A",-0.00811180734188258,0.0339173488386459,-0.0234152974147548,0.0322565154272966,-0.00280833952712782,0.0316956732670533,0.998128789618685,1,0.120133644687371,-0.0181118296,-0.00345564302510224,-0.00654437923301518,-1.87233477546211,-7.51646290429454,-1.95474577477703,1,1,0.684277461513648
"APC-KLLN",-0.0142406872573719,0.0295579414138712,-0.0218411898253873,0.0258598430772547,0.00121773184801547,0.0243170756406816,0.999999999805544,1,0.74466724363605,-0.00638277072,-0.00345564302510224,0.0113135595624741,-1.88761182476363,-7.5046139860976,-1.94439448312176,1,1,1
"APC-KMT2C",-0.0159246447996272,0.0344989756755926,-0.0233011062999676,0.0317589715423829,0.00439086750034044,0.0309458315806098,0.999999999789672,1,0.979380791991681,-0.002985594,-0.00345564302510224,0.0163946938247294,-1.89180931317087,-7.5156033434951,-1.93623614474711,1,1,1
"APC-MAP3K1",-0.00655904646688538,0.0331577692826307,-0.0167114678633667,0.027346386699816,0.00780058868648136,0.027055401785177,0.997507406855073,1,0.999991989485317,-0.00235183271,-0.00345564302510224,0.00766285678198762,-1.86846431221795,-7.46600057980213,-1.92746952956021,1,1,1
"APC-MLH1",-0.00558761676753982,0.0339090095027561,-0.0156295029476586,0.0294488566473025,0.00487462096678547,0.0289754080272051,0.962487668326521,0.99999999424883,0.966389245560677,-0.00516726521333333,-0.00345564302510224,0.00387599457930873,-1.86604289433826,-7.45785621034175,-1.93499238308622,1,1,1
"APC-MLLT4",3.49146652227351e-05,0.0360764827614075,-0.00939453171441233,0.0297762835098781,0.0161380472463017,0.0287474230723855,0.493922199522404,0.999999704189244,1,0.00670860086666667,-0.00345564302510224,0.0101293292265462,-1.85202798605452,-7.41092316421324,-1.90603338072559,1,1,1
"APC-MYSM1",-0.00931873494242539,0.0323129953287849,-0.019535428679958,0.0261538410560459,0.00169169669953262,0.0271200651013411,0.999970970677955,1,0.813010111392252,-0.008524997038,-0.00345564302510224,0.00424938092952763,-1.87534320321908,-7.48725762788015,-1.94317588862722,1,1,1
"APC-NCOA3",0.00853501084532709,0.0284491615388015,-0.0112985087723272,0.0217023922878596,0.0124665371376543,0.0220505421261538,0.000139142873730311,0.999999999943942,0.999999999995836,-0.00736698248,-0.00345564302510224,-0.0124463503002249,-1.83084036446598,-7.42525513780925,-1.91547307227813,0.00116774335801515,1,1
"APC-NCOR1",0.0028185297952592,0.0412468456069196,-0.0258621335590214,0.0339894858553032,0.00420798107428056,0.0350027185777801,0.166133030768464,1,0.956926936048721,-0.02447268228,-0.00345564302510224,-0.023835569050157,-1.84508945468103,-7.53488118873111,-1.9367063576568,0.801063268359941,1,1
"APC-NF1",-0.0177379147514242,0.0324501804229915,-0.0243683285091341,0.0258854364485429,0.00236585159370995,0.0274728148818115,0.999999999999987,1,0.8942478570225,-0.004264562164,-0.00345564302510224,0.0169289956125264,-1.89632912997795,-7.52363673888674,-1.94144259249801,1,1,1
"APC-NF2",-0.0237422689158362,0.0358609166600705,-0.0294509886123521,0.0306899378893432,0.0223596572965159,0.0244899097201316,1,1,1,0.0166509376,-0.00345564302510224,0.0438488495409384,-1.91129578226324,-7.56189589232242,-1.89003721617851,1,1,1
"APC-NFIA",0.000954323173203732,0.0336360276931078,-0.0149787397438436,0.0270894684335758,0.0119306295170473,0.0244956930871996,0.363007079135455,0.999999999991047,0.999999999580064,-0.0040024334,-0.00345564302510224,-0.00150111354810149,-1.84973623792137,-7.45295766336843,-1.91685092566528,1,1,1
"APC-PBRM1",0.0464695026110682,0.0541074958600529,-0.0257448601495597,0.0369493556716142,0.0433938095606279,0.0512200992334187,2.88159515156424e-26,1,1,-0.0288205532,-0.00345564302510224,-0.0718344127859659,-1.73628359244171,-7.53399842630447,-1.83595704110975,3.82099517097419e-24,1,1
"APC-PTEN",-0.0213812381938552,0.0268761688418085,-0.0249821872257498,0.0231586270298865,0.0307524533318946,0.036119668777445,0.999997845854874,0.99999999712172,0.99999999999755,0.0271515043,-0.00345564302510224,0.0519883855189574,-1.90541059879751,-7.52825749147493,-1.86845879109104,1,1,1
"APC-PTPN22",-0.0164045169150187,0.0413524084213688,-0.029449610072562,0.0301208677181717,0.00826029112117965,0.0283303060712518,0.999995285457391,1,0.999342714791653,-0.0057787675,-0.00345564302510224,0.0150753579037573,-1.89300545831752,-7.56188551551889,-1.92628760466797,1,1,1
"APC-RB1",-0.0202725835442248,0.0285598200042452,-0.0246200752700041,0.0239001156815241,0.014428829812446,0.022165752153469,1,1,1,0.0100813380866667,-0.00345564302510224,0.0338095646559937,-1.90264712945657,-7.52553173437246,-1.91042789004038,1,1,1
"APC-RBL2",-0.0128890029359334,0.0401321268257939,-0.0248951993803388,0.0308317732290969,0.00860773680440532,0.0240706772793463,0.999991729560528,1,0.999996801088626,-0.00339845964,-0.00345564302510224,0.0129461863210357,-1.88424257160425,-7.52760270023234,-1.92539429919315,1,1,1
"APC-RHOBTB1",-0.0102926095811401,0.0349136189425139,-0.0225000716153879,0.023878846180587,0.0102846827182478,0.0232708834973767,0.999929919153723,1,0.999999995633036,-0.001922779316,-0.00345564302510224,0.0118254732902423,-1.87777071543571,-7.50957364481719,-1.92108276205761,1,1,1
"APC-ROBO1",-0.0138369607487859,0.0391172838255788,-0.023421017148132,0.0302511226137435,0.0085247755250604,0.0288617359494018,0.999999998992264,1,0.999999411621926,-0.00105928087428571,-0.00345564302510224,0.0162333228996024,-1.88660548268138,-7.51650595894554,-1.92560759804421,1,1,1
"APC-ROBO2",-0.0237015637390946,0.0288500719879877,-0.0307549115539129,0.0218257461728617,-0.00240012849358177,0.0210244683104562,1,1,0.0598303670828873,-0.0094534763084,-0.00345564302510224,0.0177037304557969,-1.91119431918997,-7.57171102590924,-1.95369623762992,1,1,0.387000325619066
"APC-RUNX1",-0.01964738623962,0.0418985766502934,-0.0381950747876709,0.0354876839451313,-0.00990179991861575,0.0307854982806559,0.999999999990586,1,2.94090177048485e-06,-0.0284494884666667,-0.00345564302510224,-0.0053464592019444,-1.90108874192454,-7.62771601954765,-1.97298352332035,1,1,6.84146622397002e-05
"APC-SETD2",0.0309993525931778,0.0591214875474049,-0.0345356912882184,0.0369237510533881,0.0342473986813961,0.052351738287239,1.38835218025822e-05,1,0.9999998222677,-0.0312876452,-0.00345564302510224,-0.0588313547680755,-1.77484500134251,-7.60017042099446,-1.85947305903093,0.000142709689226542,1,1
"APC-SIAH1",-0.0258747874836113,0.0353216499114483,-0.0347478040138779,0.0278425236669875,-0.00328511316973341,0.025914730379999,1,1,0.0640437195243563,-0.0121581297,-0.00345564302510224,0.0171723008087135,-1.91661136875629,-7.60176707572876,-1.95597159085635,1,1,0.410251072895152
"APC-SMAD4",-0.0328613051689758,0.0429767671253678,-0.0384346791079398,0.0410783682426623,0.016718487578964,0.0245971416543228,1,1,0.999999999999976,0.01114511364,-0.00345564302510224,0.047462061834078,-1.93402619440093,-7.62951961417465,-1.90454103083608,1,1,1
"APC-TACSTD2",0.00500586393142449,0.039911592985705,-0.0132535802344534,0.0259510388678647,0.0162677612858779,0.0276625456657334,0.0366988402110094,0.999999999999634,0.999999999999999,-0.00199168288,-0.00345564302510224,-0.00354190378632225,-1.83963723308461,-7.43997171879799,-1.90569987748376,0.216278498310216,1,1
"APC-TBX3",0.00144666223019444,0.0372397411994676,-0.013073604028832,0.0234650337455825,0.0171683235224931,0.0260917644244078,0.277148963195874,0.999999999999994,1,0.00264805726346667,-0.00345564302510224,0.00465703805837447,-1.84850901726271,-7.43861696811118,-1.90338447333507,1,1,1
"APC-TP53",-0.0052486469520402,0.0404293943395224,-0.0156664962629166,0.0298881279797976,0.0263645578708764,0.0226359622902989,0.958254284203284,0.999999999997883,1,0.01594670856,-0.00345564302510224,0.0246509985371424,-1.86519796693643,-7.45813467337013,-1.87974035603055,1,1,1
"APC-TTI2",-0.0138690354655736,0.0737800134187109,-0.0587814551709307,0.035373526326707,-0.000329770482142859,0.0595973996561475,0.996766334372712,1,0.468280062581749,-0.0488155081666667,-0.00345564302510224,-0.0279175116968242,-1.88668543318399,-7.78267768721255,-1.94837321237519,1,1,1
"APC-UNC5D",-0.0180128160564937,0.0576727039521788,-0.0342825654499898,0.0441706084627071,0.0140401684934961,0.0291156532663184,0.999999846915967,1,0.99999999999992,-0.0022295809,-0.00345564302510224,0.019238878181596,-1.89701435808626,-7.59826504465871,-1.91142716359833,1,1,1
"APC-USP9X",0.062223149715522,0.103913431176952,-0.0635759593098136,0.0337512559939591,0.0646462790653355,0.0974945023253278,2.21243787128257e-10,1,0.999999999998222,-0.05705387112,-0.00345564302510224,-0.11992033665042,-1.69701552930262,-7.8187677789701,-1.78131555820013,5.23873681664408e-09,1,1
"APC-WDR11",-0.00877722893209702,0.0857356514342412,-0.0452792183320345,0.0473035921024313,0.0289521384074374,0.0532836464050668,0.936165212000929,1,0.999999999999988,-0.00698357532666667,-0.00345564302510224,0.00468302096469926,-1.87399342738223,-7.68104111493473,-1.8730875179858,1,1,1
"ARID1A-ARID5B",-0.0606634490258646,0.0948353920197208,-0.111643329319633,0.0921400076663686,-0.0482959059370008,0.0939623018135433,0.999999999855499,1,1.12048138992365e-07,-0.0992757862307692,-0.047759665246771,0.0117020496193628,-2.00332674005463,-8.18058951150957,-2.07169726985081,1,1,3.45525191404362e-06
"ARID1A-ATM",0.015257501211267,0.0790803019639142,-0.0588004399767659,0.0795312429149478,-0.0222495035178495,0.0798662690789046,0.0196657959643048,0.999999999999993,0.00070737725655743,-0.0963074447058823,-0.0418951664466831,-0.0708287365218201,-1.81408366207247,-7.78282059320757,-2.00473027327057,0.12128765324962,1,0.00860534167151515
"ARID1A-BAP1",0.00703136485559933,0.104951825174178,-0.0581689659644695,0.0994334293158531,-0.0237777350410423,0.0953005897423746,0.104718238618021,1,4.33836509238234e-06,-0.0889780658611111,-0.0418951664466831,-0.0566646463686217,-1.83458840231854,-7.77806724345833,-2.00865945602451,0.540879053877766,1,9.27850340725642e-05
"ARID1A-BAX",-0.0221212211480133,0.0751199625110781,-0.0649625626314144,0.072164946233664,-0.00545946589895182,0.0734042929859842,0.999999360606069,1,0.107780293264158,-0.0483008073823529,-0.0418951664466831,0.0162730332929918,-1.90725510484573,-7.82920527983741,-1.9615619933019,1,1,0.624090257066696
"ARID1A-BRCA1",0.0181443357615094,0.0846133426775054,-0.0432071059782476,0.0745256057686416,-0.00540843156976677,0.077553598510889,3.1835570335483e-05,1,0.09660899343544,-0.0667598733095238,-0.0418951664466831,-0.0430090426243501,-1.80688784254957,-7.66544352177101,-1.96143078071856,0.000308131140619346,1,0.566829757944219
"ARID1A-BRCA2",0.00307190015839741,0.0796892073265538,-0.0584645162277696,0.0766680874210401,-0.0239643215065159,0.071448430521942,0.241700812255782,1,2.94073538816741e-09,-0.0855007378926829,-0.0418951664466831,-0.0481421278592876,-1.8444578953125,-7.78029196489198,-2.00913918197646,1,1,1.21856722647187e-07
"ARID1A-CADM2",-0.0210204983272477,0.0679803256254218,-0.0629156647739308,0.0688273839467,-0.00449637249617403,0.0678525080440822,0.999999438904234,1,0.145024352925623,-0.0463915389428571,-0.0418951664466831,0.0165241258310737,-1.90451140664443,-7.81379748596446,-1.95908581745341,1,1,0.807992823442754
"ARID1A-CASP8",-0.0386780248806818,0.0669289240451544,-0.0807310807963645,0.0645582134684178,-0.0250162677414602,0.0661817808210862,1,1,4.44533276664477e-10,-0.0670693236571429,-0.0418951664466831,0.0135038676702221,-1.94852514282774,-7.94790103042365,-2.01184380424192,1,1,2.18315231428554e-08
"ARID1A-CBFB",0.000607191360235555,0.0572082226933635,-0.0630578264400056,0.0530206395416138,-0.0289180260926159,0.0530023652685075,0.443362586070476,1,1.9399105173585e-14,-0.0925830438928571,-0.0418951664466831,-0.0512950688064096,-1.85060151018873,-7.81486759194923,-2.02187547901812,1,1,2.14360112168114e-12
"ARID1A-CDH1",-0.0246265985683362,0.0590347497273101,-0.0666418320516926,0.0644869005078424,-0.0139177816416436,0.056936344282859,0.999999971218977,1,0.000841343710740508,-0.055933015125,-0.0418951664466831,0.0105887498900193,-1.91350009167806,-7.84184579191288,-1.98330887382306,1,1,0.00996090857537423
"ARID1A-CDKN1B",-0.0140675810869092,0.0479769693752945,-0.0562408921791055,0.0415296684434048,-0.00210016030066087,0.0472557419456129,0.999985613620107,1,0.25764740882783,-0.0442734713928571,-0.0418951664466831,0.0116892761407352,-1.8871803345832,-7.76355388445114,-1.95292499987407,1,1,1
"ARID1A-CSMD1",-0.0192771195922126,0.0525245581284759,-0.0612687120402087,0.045684690972574,-0.00531976765914678,0.0505808629249797,0.999999999991118,1,0.0264385842318966,-0.0473113601071429,-0.0418951664466831,0.0138609259317529,-1.90016580300174,-7.80140023411972,-1.96120282003118,1,1,0.20382303890404
"ARID1A-CTCF",0.0146493089060929,0.0750104184379402,-0.0449440587835407,0.066443444755076,-0.00441993369131874,0.0668160705888085,0.0064226788602228,1,0.196517298851797,-0.0640133013809524,-0.0418951664466831,-0.0367674438403622,-1.81559966237906,-7.67851823905265,-1.95888928830897,0.0438993410755435,1,1
"ARID1A-DUSP26",-0.0151385396087548,0.0497869902785716,-0.0577420896187015,0.0468673827869228,-0.00627451022719617,0.0471462315747338,0.999998447897794,1,0.020033096054281,-0.0488780602371429,-0.0418951664466831,0.00815564581829509,-1.88984984130608,-7.7748539796793,-1.96365752533983,1,1,0.158118365285575
"ARID1A-FOXA1",-0.0223189075150517,0.0556461319797315,-0.0664699102154456,0.0541705673061253,-0.0271859738424632,0.0540276637021851,0.999999999329307,1,1.02236131871695e-14,-0.0713369765428571,-0.0418951664466831,-0.00712290258112231,-1.90774786443919,-7.8405516695875,-2.01742225990378,1,1,1.50627900957631e-12
"ARID1A-FTO",0.00517156930006245,0.0548814829651094,-0.0435824571148941,0.0463864176366417,-0.0131936852993292,0.0492794916203374,0.0488572067410246,1,1.79013092379415e-06,-0.0619477117142857,-0.0418951664466831,-0.025224114567665,-1.83922419038821,-7.6682689353217,-1.98144717497885,0.278045734500423,1,4.56483385567508e-05
"ARID1A-GATA3",-0.00892118100039876,0.048957319080847,-0.0515029011032643,0.0452143489289775,0.00991201173143693,0.0431298731528623,0.997813195780872,1,0.999761821504372,-0.0326697083714286,-0.0418951664466831,0.0181466390756533,-1.87435224708091,-7.72788918843246,-1.92204092343044,1,1,1
"ARID1A-KAT6B",-0.0190339897871657,0.0599075148997209,-0.0617707712870817,0.0616335538548566,-0.0104438806429411,0.0584937600731589,0.999999897045525,1,0.0014576493935246,-0.0531806621428571,-0.0418951664466831,0.00774849409099167,-1.89955976958788,-7.80517942874809,-1.97437724815912,1,1,0.0155874443210776
"ARID1A-KDM5C",-0.00446302103402893,0.0490657641105298,-0.04928608290918,0.0411840967051408,-0.0118492406962775,0.0443471847865339,0.883444629494561,1,0.00033843988828797,-0.0566723025714286,-0.0418951664466831,-0.0103141150907165,-1.86323968972306,-7.71120233829806,-1.97799052036352,1,1,0.00453304335222069
"ARID1A-KDM6A",-0.0058001025203017,0.0513602482576212,-0.0501899129243593,0.050861228790724,-0.00984983779594236,0.0527600115746051,0.944622606390587,1,0.00217695517904104,-0.0542396482,-0.0418951664466831,-0.00654437923301518,-1.86657254337129,-7.71800581728904,-1.97284992531955,1,1,0.0222049428262186
"ARID1A-KLLN",-0.00399241800150529,0.0489753408606701,-0.0461781688680897,0.0503076345610178,0.00761172598087015,0.0468102400144134,0.883689523452338,1,0.99059492718932,-0.0345740248857143,-0.0418951664466831,0.0113135595624741,-1.86206664899972,-7.68780786419429,-1.92795510787376,1,1,1
"ARID1A-KMT2C",-0.00856149023518916,0.0426104494488164,-0.0509616699295411,0.0430695460256162,0.0083382168372091,0.0377840261624445,0.999064392241047,1,0.999444899137933,-0.0340619628571429,-0.0418951664466831,0.0163946938247294,-1.87345566995276,-7.72381513152149,-1.92608725257808,1,1,1
"ARID1A-MAP3K1",-0.00486502595435212,0.053915911948448,-0.0477856025050711,0.0440599936404193,0.00382324093167134,0.0490888510241312,0.958203207618621,1,0.933315055213448,-0.0390973356190476,-0.0418951664466831,0.00766285678198762,-1.86424174051732,-7.69990764047404,-1.93769554961505,1,1,1
"ARID1A-MLH1",-0.0261861403659589,0.0484065630642767,-0.0690310615752281,0.0496392153039945,-0.0213603910240641,0.0448339931343172,0.999999999103416,1,1.30070882185801e-07,-0.0642053122333333,-0.0418951664466831,0.00387599457930873,-1.91738745727481,-7.85983044897782,-2.00244430715623,1,1,3.91986340405391e-06
"ARID1A-MLLT4",-0.0150999770655773,0.0501744211633611,-0.0579727978632461,0.0397799477238932,-0.0039929934880455,0.0448829519859271,0.999999995605471,1,0.0443336758006055,-0.0468658142857143,-0.0418951664466831,0.0101293292265462,-1.88975371903228,-7.77659061009481,-1.95779159724697,1,1,0.31103943974393
"ARID1A-MYSM1",-0.00622290048284451,0.0427913359370871,-0.049142836315613,0.037502586534927,-0.000948750167231464,0.0400402043069751,0.986514668198546,1,0.359126824085934,-0.043868686,-0.0418951664466831,0.00424938092952763,-1.86762642359205,-7.71012406564336,-1.94996464944921,1,1,1
"ARID1A-NCOA3",0.0160659465126223,0.0467432241059385,-0.0303224862332135,0.0373817906261167,0.00811286251155007,0.0395712355558128,9.3686327403286e-09,1,0.999550856911082,-0.0382755702342857,-0.0418951664466831,-0.0124463503002249,-1.81206850450752,-7.56845599284425,-1.92666665322286,1.61335156021763e-07,1,1
"ARID1A-NCOR1",-0.0054603970745885,0.0490932281913523,-0.0556915281623872,0.0441721130666722,-0.0209600014836299,0.04202541172617,0.953634675686845,1,7.74646885573777e-14,-0.0711911325714286,-0.0418951664466831,-0.023835569050157,-1.8657257823132,-7.75941860847737,-2.00141487957719,1,1,7.3588988779494e-12
"ARID1A-NF1",-0.0219901188515576,0.0450661808347052,-0.0642810567351149,0.0396586081948818,-0.00466535180215697,0.0437963366421673,0.999999999999877,1,0.0470434309172458,-0.0469562896857143,-0.0418951664466831,0.0169289956125264,-1.90692831491444,-7.82407532069705,-1.95952027425185,1,1,0.326594708880984
"ARID1A-NF2",-0.013237508008541,0.0413730938460903,-0.0555033080535345,0.0416286751950196,0.0309819751307077,0.030564423026655,0.999993839075502,1,1,-0.0112838249142857,-0.0418951664466831,0.0438488495409384,-1.88511126690412,-7.7580018027343,-1.86786867560142,1,1,1
"ARID1A-NFIA",-0.0127750208337868,0.0384012783187523,-0.0576398445056214,0.0343423561781758,-0.0113064771567368,0.0334299151322198,0.999990233505889,1,2.02611261077983e-06,-0.0561713008285714,-0.0418951664466831,-0.00150111354810149,-1.88395845603697,-7.77408434106686,-1.97659503996238,1,1,5.06910438093219e-05
"ARID1A-PBRM1",0.0549506762326491,0.0576414851159571,-0.0250443867862029,0.0431800711875692,0.021216160018852,0.0506564791795047,6.3354348426955e-36,0.999999999999998,0.999999999591582,-0.058778903,-0.0418951664466831,-0.0718344127859659,-1.71514313784998,-7.52872569168479,-1.89297722213597,2.10019665035356e-33,1,1
"ARID1A-PTEN",-0.0198787980722743,0.029342175184281,-0.0617739645189574,0.0325712902694575,0.0321095874466831,0.0387576726108913,0.999970208407397,1,0.999999999985129,-0.009785579,-0.0418951664466831,0.0519883855189574,-1.90166556673187,-7.80520346544262,-1.86496951091478,1,1,1
"ARID1A-PTPN22",-0.0115469916388924,0.0538138254596149,-0.0565663513054937,0.042359999860131,0.00665255948478314,0.0392749565575212,0.999209405380004,1,0.992760729889263,-0.0393065907142857,-0.0418951664466831,0.0150753579037573,-1.88089742974623,-7.76600374149463,-1.93042118738945,1,1,1
"ARID1A-RB1",-0.0271350757569296,0.0412218839665215,-0.069082953352672,0.0396579765934029,0.00672720004812331,0.0356461881259478,1,1,0.997768627919559,-0.035220677547619,-0.0418951664466831,0.0338095646559937,-1.91975280509557,-7.86022105850806,-1.93022928164103,1,1,1
"ARID1A-RBL2",-0.0152487436172097,0.0454200084591629,-0.0596269779660081,0.0455996802207554,0.000180510605941211,0.0335450718786033,0.999995846048944,1,0.526421647325073,-0.0441977237428571,-0.0418951664466831,0.0129461863210357,-1.89012453947174,-7.78904226514877,-1.94706124647177,1,1,1
"ARID1A-RHOBTB1",-0.0087691820378449,0.0509256675999332,-0.052945617347211,0.0425798482126226,0.00533756011508035,0.0385790163788813,0.998167127546106,1,0.986703403045122,-0.0388388751942857,-0.0418951664466831,0.0118254732902423,-1.8739733694268,-7.73874907302446,-1.93380213639257,1,1,1
"ARID1A-ROBO1",-0.0143696576365928,0.0442251693641953,-0.0579499035611821,0.0394556485339355,0.00354874474091585,0.0336493513317571,0.999999997371019,1,0.958804953202783,-0.0400315011836735,-0.0418951664466831,0.0162333228996024,-1.88793330060733,-7.77641827580574,-1.93840129719477,1,1,1
