"","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min"
"BAP1-FTO",-0.0102448217631144,0.0612239357616438,-0.0687074522348808,0.0592230149171203,-0.0288567730282336,0.0578641036413901,0.993507045597514,1,1.73383722908342e-13,-0.0873194035,-0.0561338997088045,-0.0209406820280811,-1.86202333484705,-6.80680521062424,-1.89420485030433,1,1,1.35239303868506e-11
"BAP1-GATA3",-0.00403466496239262,0.0469591019516724,-0.0603676680112118,0.0414908850619092,0.00875019444881922,0.0399006731159526,0.909242404855536,1,0.999463797498676,-0.0475828086,-0.0561338997088045,0.0125857560711971,-1.84647931017687,-6.75215520671149,-1.80118201163431,1,1,1
"BAP1-KAT6B",-0.0188252311130763,0.0601711746885756,-0.0751265933478129,0.05868427686903,-0.00911338923748555,0.0560047463242903,0.999999901493717,1,0.00385246948714676,-0.0654147514722222,-0.0561338997088045,0.00954437934965851,-1.88350010248687,-6.84886937889643,-1.84536853808938,1,1,0.0323818210412887
"BAP1-KDM5C",-0.0105272473427278,0.0425594879694387,-0.0681450366439664,0.039128252051508,-0.0180099579209837,0.0376403446870972,0.994658373127295,1,2.56830099808961e-07,-0.0756277472222222,-0.0561338997088045,-0.00896660017068992,-1.86273024617278,-6.80311974186153,-1.86737467495396,1,1,6.30660578419783e-06
"BAP1-KDM6A",-0.00845637367387956,0.0480036787247631,-0.0656146207549754,0.0432038692385186,-0.0154077677589042,0.0388462897953195,0.997247296084938,1,5.25564723305139e-09,-0.07256601484,-0.0561338997088045,-0.00797574145731597,-1.8575468486467,-6.78653810922867,-1.86093801887996,1,1,1.51499744152742e-07
"BAP1-KLLN",0.00153805555179671,0.0434405697982934,-0.0546806027124744,0.0350475848607544,0.0113608832309377,0.0407072175005328,0.28627491939855,1,0.99999368733989,-0.0448577750333333,-0.0561338997088045,0.00973806912367443,-1.8325307887575,-6.71488827839625,-1.79472433377063,1,1,1
"BAP1-KMT2C",-0.0212336306390501,0.047783982146837,-0.0775013493220057,0.0469897949321551,-0.00183528678926665,0.0440071526669302,0.999999999986496,1,0.261098484080631,-0.0581030054722222,-0.0561338997088045,0.0192645248756324,-1.88952832735279,-6.86443098334576,-1.82736576372908,1,1,1
"BAP1-MAP3K1",-0.0191087357024381,0.0477978841705841,-0.0752868852101084,0.0439633959788373,-0.0039207610659408,0.0420154716439415,0.999999999977158,1,0.0667835217459789,-0.0600989105736111,-0.0561338997088045,0.0151437248376314,-1.88420971457439,-6.84991975989751,-1.83252429551731,1,1,0.365929544773421
"BAP1-MLH1",-0.0184649162683809,0.0478374310852084,-0.0747748338066123,0.0440091577473232,-0.0103726174617686,0.0437317761071546,0.999995833316922,1,0.00349028963062788,-0.066682535,-0.0561338997088045,0.00791628097718541,-1.88259823430308,-6.84656432401883,-1.8484833062245,1,1,0.029667461860337
"BAP1-MLLT4",-0.021987670993753,0.0443996484476236,-0.0781871140564058,0.0460126923310461,-0.0039888772429028,0.0422190563613395,0.99999999999933,1,0.084731226108783,-0.0601883203055556,-0.0561338997088045,0.0179332503970019,-1.89141569062749,-6.86892475014033,-1.83269278451192,1,1,0.444237292128141
"BAP1-MYSM1",-0.0169889699867559,0.0437477624882528,-0.0732790432373268,0.0403534482541613,-0.00838246284942908,0.041251923504986,0.999999983556493,1,0.00178908465712072,-0.0646725361,-0.0561338997088045,0.00845033359556035,-1.87890394023778,-6.83676251640945,-1.84356055270695,1,1,0.0164463615344244
"BAP1-NCOA3",0.00436870863807934,0.0377807547249612,-0.0524091880333492,0.0421113340302825,-0.00504743096190475,0.0322749383829165,0.0740286401162472,1,0.0383525199593711,-0.0618253276333333,-0.0561338997088045,-0.0100601365626082,-1.82544566308067,-6.70000386199261,-1.8353111735614,0.407311107029642,1,0.237570941111092
"BAP1-NCOR1",0.00817582624742434,0.0470175509464706,-0.0510995510081163,0.0434460539928179,-0.00853596294445938,0.0418353820127383,0.00781589069609676,1,0.00195013688478528,-0.0678113402,-0.0561338997088045,-0.0198532667386199,-1.81591644635703,-6.69142190511773,-1.84394024337423,0.054546689805391,1,0.0177115171864745
"BAP1-NF1",-0.0116657034887978,0.0376427767863308,-0.0678319777650212,0.0375529318796123,0.00506753281289007,0.0371908121423384,0.999936472588493,1,0.962770325684909,-0.0510987414633333,-0.0561338997088045,0.0167008617342689,-1.86557980230933,-6.80106828962962,-1.81029127149272,1,1,1
"BAP1-NF2",-0.0224702519647371,0.0462162993976877,-0.0796012563510362,0.0418648783931929,0.0097921421529657,0.0373358417007836,0.99999999996136,1,0.999849336403748,-0.0473388622333333,-0.0561338997088045,0.0312652894402083,-1.89262359096867,-6.87819152250062,-1.79860469844775,1,1,1
"BAP1-NFIA",-0.0164297022495839,0.0379772005351788,-0.0731325078197634,0.0369495250523284,-0.0136073610964872,0.035340185484372,0.999999939548486,1,3.88679691396056e-07,-0.0703101666666667,-0.0561338997088045,0.00225343529172175,-1.8775040928937,-6.83580228039753,-1.85648461703093,1,1,9.20337983555662e-06
"BAP1-PBRM1",0.0669098482414328,0.048042656569671,-0.0152569960057372,0.0417395017787682,0.0185588495388366,0.0412829476263781,3.71737241486416e-55,0.999999532274054,0.999999997348959,-0.0636079947083333,-0.0561338997088045,-0.0743839432409616,-1.66890516851823,-6.45654822990158,-1.77691978042502,4.92923582210987e-52,1,1
"BAP1-PTEN",-0.0296284777764212,0.0412673726852717,-0.0857623774852256,0.0345826492987058,0.0311485590421378,0.0401819700976367,0.999999999896964,1,0.999999999998524,-0.0249853406666667,-0.0561338997088045,0.060777036818559,-1.91054063270883,-6.91856490448031,-1.74577846288213,1,1,1
"BAP1-PTPN22",-0.00116053256175078,0.0529067370517629,-0.0591612478313783,0.0516749199917146,0.00492191526962754,0.038779965437262,0.609742517406287,1,0.932188464820255,-0.0530788,-0.0561338997088045,0.00421563227055525,-1.83928535576082,-6.74424962237261,-1.81065146424804,1,1,1
"BAP1-RB1",-0.00513873297978073,0.037613979912192,-0.0614710375659437,0.0355506391517494,0.017646504586163,0.0310637252939459,0.975590872516607,1,0.999999999999993,-0.0386858,-0.0561338997088045,0.0225868326885852,-1.84924279281516,-6.759385507744,-1.77917651429743,1,1,1
"BAP1-RBL2",-0.00986124618287999,0.0481272843187476,-0.0662394846590962,0.0458839012109349,0.0132365003428829,0.0363390760783165,0.998448949606238,1,0.999999527248024,-0.0431417381333333,-0.0561338997088045,0.0228534077583511,-1.86106324503396,-6.79063279727925,-1.79008489486566,1,1,1
"BAP1-RHOBTB1",-0.0199599189648852,0.0411665648360938,-0.0762010644144214,0.0375623220260401,0.0035662989828695,0.0369034194276553,0.999999999974738,1,0.911597914668307,-0.0526748464666667,-0.0561338997088045,0.023418972207023,-1.88634022658155,-6.85591031022265,-1.8140046533936,1,1,1
"BAP1-ROBO1",-0.000494844958037842,0.0479778469362021,-0.0571948702584877,0.0465007913503465,0.0090126281575927,0.0374278684555682,0.57055740306612,1,0.999930593857608,-0.0476873971428571,-0.0561338997088045,0.00894134752398517,-1.83761913945312,-6.73136409210344,-1.8005328678668,1,1,1
"BAP1-ROBO2",-0.0136071085075036,0.0428442095187079,-0.0699657747443385,0.0444334069306253,-0.00293478046316518,0.038334553647209,0.999979488273477,1,0.163274536625112,-0.0592934467,-0.0561338997088045,0.0104475615163081,-1.87043913975827,-6.81505090718197,-1.83008541993928,1,1,0.766873356419257
"BAP1-RUNX1",-0.00496540820466917,0.0568723128742311,-0.0657356898147366,0.050086992969904,-0.019075422834377,0.0430676272441868,0.934714166351398,1,3.29748678363663e-13,-0.0798457044444444,-0.0561338997088045,-0.0187463965309708,-1.84880896084171,-6.78733146603649,-1.87001015921116,1,1,2.30129867110641e-11
"BAP1-SETD2",0.0422563880711269,0.0884475037946288,-0.0598341877159785,0.0521269446279865,0.0134369530093276,0.0716341337361672,1.91489051141657e-07,1,0.978829965507614,-0.0886536227777778,-0.0561338997088045,-0.0747761111401002,-1.73061278805013,-6.74865934885235,-1.78958906451021,2.2079520157725e-06,1,1
"BAP1-SIAH1",-0.00577581545885672,0.0472384695881667,-0.0624289485437963,0.041155669670167,0.00545024600160629,0.0364767007634472,0.955681965702072,1,0.976398644712573,-0.0512028870833333,-0.0561338997088045,0.0107068280843279,-1.85083741048577,-6.76566262922385,-1.80934461002015,1,1,1
"BAP1-SMAD4",-0.0355273375534205,0.0428546973873897,-0.091661237262225,0.0415638116217644,0.0132386086088045,0.0361800115500069,1,1,0.999999270180006,-0.0428952911,-0.0561338997088045,0.048765946162225,-1.92530548081845,-6.95721970672074,-1.79007967995752,1,1,1
"BAP1-TACSTD2",0.012805853032787,0.0548261909388868,-0.0491558991920262,0.0466221650161626,0.0119774658581465,0.0341410010164145,0.000380596416490522,1,0.999996825855937,-0.0499842863666667,-0.0561338997088045,-0.00665623969064916,-1.80432748767455,-6.67868529509216,-1.79319918377569,0.00319411929282552,1,1
"BAP1-TBX3",0.00756870430181611,0.0368646929206008,-0.0490746544941899,0.0317610608432032,0.0147401349904505,0.0307317509316752,0.00179753716704514,1,0.999999999997778,-0.0419032238055556,-0.0561338997088045,0.00666197160143281,-1.81743607280176,-6.67815290445284,-1.78636557441461,0.0136984728936888,1,1
"BAP1-TP53",0.000141540950092267,0.0463639569817029,-0.0568719751098683,0.0445347856777177,0.0151406010932939,0.0306492559776232,0.482721746807209,1,0.99999999911295,-0.0418729149666667,-0.0561338997088045,0.0141194437920455,-1.83602626529983,-6.7292481835065,-1.78537500016263,1,1,1
"BAP1-TTI2",0.0244900911325868,0.113291860686097,-0.0707749874893105,0.0749751649742338,0.0196526359748385,0.066609551606729,7.87885913330733e-05,1,0.999999786565912,-0.0780353622222222,-0.0561338997088045,-0.0439686340708411,-1.77508183557534,-6.82035361987728,-1.77421424137198,0.000715573096627776,1,1
"BAP1-UNC5D",-0.00922230387176089,0.0514822395419566,-0.0664927768495119,0.0496966436817897,0.00646017378330659,0.0313455147831244,0.998609792184191,1,0.997388853768769,-0.0508102991944444,-0.0561338997088045,0.0145459043861209,-1.85946397220309,-6.79229260271619,-1.80684649981856,1,1,1
"BAP1-USP9X",0.0815744470727903,0.0744651193434814,-0.0438169593963181,0.0425399119504228,0.0335786385903206,0.0671837159569452,4.64156585344014e-34,1,0.999999999906895,-0.0922053696666667,-0.0561338997088045,-0.117253315242774,-1.63219967245308,-6.64369960806475,-1.73976753158586,4.39622594404402e-32,1,1
"BAP1-WDR11",0.0122243359977455,0.116284557450416,-0.0728679332638058,0.0805331914653144,0.0327342153448847,0.0620041026466903,0.0423120705916349,1,0.999999999999999,-0.0526520495,-0.0561338997088045,-0.00844849020560769,-1.80578302501908,-6.83406854243376,-1.74185625749489,0.245003517923615,1,1
"BAX-BRCA1",0.0115559359975622,0.0605802062921779,-0.0255260626695342,0.0631257547259757,0.0305405358670964,0.056254140883789,0.0026523142828104,0.999999999976043,0.999999999999925,-0.0065414628,0.018653476271474,-0.0367508750690362,-1.80745603045611,-6.52384068235665,-1.74728244061589,0.0197582513427337,1,1
"BAX-BRCA2",-0.00504600965166696,0.0486620454632042,-0.0390982339926135,0.0509346372808856,0.0139114409447132,0.0477411240118603,0.916205791213606,1,0.999959226124591,-0.0201407833962333,0.018653476271474,-0.0337482500160404,-1.84901070629207,-6.61277814117071,-1.78841539330975,1,1,1
"BAX-CADM2",-0.0246985444115506,0.0582024875272327,-0.0165341607551731,0.0546797266897168,0.00134795594362249,0.0553543722151019,0.999999999774043,0.999995240670291,0.644898028844704,0.0095123396,0.018653476271474,0.0155574077400766,-1.8982010077517,-6.46491739829754,-1.81949184314854,1,1,1
"BAX-CASP8",-0.0554629814301831,0.0486921917339644,-0.0470040417218675,0.0447352453002308,-0.0288694208683156,0.0420431533386065,1,1,5.66455612917372e-22,-0.02041048116,0.018653476271474,0.0163990239987091,-1.97520440449783,-6.66458432844723,-1.89423613541096,1,1,1.87780035682109e-19
"BAX-CBFB",0.0242591576273172,0.052317986735777,-0.0332536189511428,0.0513207347498932,0.0430656998284601,0.0500408880752295,2.09737867115864e-08,0.999999999999999,1,-0.01444707675,0.018653476271474,-0.0573597106487912,-1.77565986222076,-6.57447880076591,-1.71630077991154,2.62370199807204e-07,1,1
"BAX-CDH1",-0.0365252773095935,0.0353712015306947,-0.0252470976611072,0.0327461667636054,-0.00985323424848628,0.0324179161749624,1,1,5.05421806143271e-05,0.0014249454,0.018653476271474,0.0192967464381195,-1.92780332438135,-6.52201264479678,-1.84719858416106,1,1,0.000753021702186492
"BAX-CDKN1B",-0.0414882377369818,0.035739849393683,-0.0310910037292943,0.0335926051407292,-0.0152225359926876,0.0323365182582986,1,1,2.99805396930211e-09,-0.004825301985,0.018653476271474,0.0180094594805078,-1.94022561608765,-6.56030733935084,-1.86047983823256,1,1,9.6961452763283e-08
"BAX-CSMD1",-0.0283137295345307,0.0384413499686459,-0.0225449670065577,0.0365128494181291,-0.00560037279463959,0.0343141943487183,1,1,0.00451695375963379,0.000168389733333334,0.018653476271474,0.00982864299639,-1.90724981739405,-6.50430577770245,-1.83667890465889,1,1,0.035651670745681
"BAX-CTCF",0.00252353121210429,0.0426065303264396,-0.0302304517808435,0.0406713496088987,0.0230054681262811,0.0378836962340684,0.303955616368737,0.999999999999995,0.99999959258203,-0.00974851486666667,0.018653476271474,-0.030925522350245,-1.83006414283096,-6.55466820456165,-1.7659208323248,1,1,1
"BAX-DUSP26",-0.0290305435920002,0.039292659398204,-0.0294765791266688,0.033360260807025,-0.00596675554533142,0.0325983150918457,1,1,0.0028576598924736,-0.00641279108,0.018653476271474,0.00396427624052622,-1.9090440032336,-6.54972813148597,-1.83758517192252,1,1,0.0249293224830263
"BAX-FOXA1",-0.0294225234806379,0.0373304564445009,-0.0345656524249792,0.0349305806131784,-0.00876766933565868,0.0322762361243865,1,1,4.81023457248425e-05,-0.01391079828,0.018653476271474,-0.00314175107083614,-1.91002512903359,-6.58307646139547,-1.84451338148383,1,1,0.000724814891262968
"BAX-FTO",-0.0134977950393929,0.0390752675893736,-0.0354999244594317,0.0335371235162916,0.00621712862403885,0.032622934837216,0.999999857477359,1,0.996806321080665,-0.015785000796,0.018653476271474,-0.0209406820280811,-1.8701655281089,-6.58919867858587,-1.80744768497537,1,1,1
"BAX-GATA3",-0.0133794051346711,0.0372022713564473,-0.00935065210143997,0.0294994505563751,0.0138310741747689,0.0282885293753505,0.999999962415444,0.999999125862116,0.999999999999466,0.017859827208,0.018653476271474,0.0125857560711971,-1.86986919813548,-6.4178443847153,-1.78861418479911,1,1,1
"BAX-KAT6B",-0.0235361955411325,0.0406752848832616,-0.0202571211246369,0.0381005179225795,0.00138258566350438,0.0365633216017577,1,1,0.718907572837063,0.00466166008,0.018653476271474,0.00954437934965851,-1.89529164811766,-6.48931368881316,-1.8194061846905,1,1,1
"BAX-KDM5C",-0.0168957881007841,0.0329732290199693,-0.0283938960491937,0.0308844118633598,0.00428919594840958,0.0305975001136651,0.999995420088585,1,0.900862104373112,-0.007208912,0.018653476271474,-0.00896660017068992,-1.87867070594422,-6.54263338744543,-1.81221652921577,1,1,1
"BAX-KDM6A",-0.025537994958158,0.0367781179854993,-0.0364229101249984,0.0341349962953046,-0.00397534497715961,0.0337006493995209,1,1,0.062890049934316,-0.014860260144,0.018653476271474,-0.00797574145731597,-1.90030215276697,-6.5952469370158,-1.83265931173127,1,1,0.350387421062618
"BAX-KLLN",-0.00620687751514844,0.0369068359785803,-0.00152309938017744,0.0314505284368272,0.017500889745029,0.0301008128767671,0.996791967597349,0.780249327964006,1,0.02218466788,0.018653476271474,0.00973806912367443,-1.85191635896523,-6.3665509968564,-1.77953670036888,1,1,1
"BAX-KMT2C",-0.0332291660437731,0.0348605371347877,-0.0256167445226217,0.0282272279033817,-0.00292358641781804,0.02756589212187,1,1,0.0515935343131815,0.00468883510333333,0.018653476271474,0.0192645248756324,-1.91955315671641,-6.524434913993,-1.83005773087142,1,1,0.299483638747036
"BAX-MAP3K1",-0.0285741247257721,0.0350700318544219,-0.0224619616057673,0.0288188696466574,-0.000889086736671436,0.0261511735247522,1,1,0.288577700270411,0.00522307638333333,0.018653476271474,0.0151437248376314,-1.90790158664989,-6.50376184930379,-1.82502528746239,1,1,1
"BAX-MLH1",-0.0265832602686594,0.0296555650353696,-0.0241041531850031,0.023210647409486,-0.00249261010365636,0.0243546269154335,1,1,0.125912020398792,-1.35030199999996e-05,0.018653476271474,0.00791628097718541,-1.90291845220911,-6.5145230121617,-1.82899168798542,1,1,0.631764085856847
"BAX-MLLT4",-0.0226847240151426,0.0306451048704367,-0.0136700756888203,0.0248045654989252,0.00488735432701107,0.0246735983500725,1,1,0.999069628958587,0.0139020026533333,0.018653476271474,0.0179332503970019,-1.89316041458674,-6.44614925563524,-1.81073695258185,1,1,1
"BAX-MYSM1",-0.0247304425470344,0.0305178079933109,-0.0212332749780014,0.0243995473079743,-0.00112380024903293,0.025698849275057,1,1,0.25708415968821,0.00237336732,0.018653476271474,0.00845033359556035,-1.89828084879611,-6.49571035453917,-1.82560586384647,1,1,1
"BAX-NCOA3",-0.0100962815488658,0.0341019923655859,-0.0212319003483979,0.0309648282817448,0.00963267695953212,0.0312621442388525,0.999979824708506,1,0.999996261766621,-0.00150294184,0.018653476271474,-0.0100601365626082,-1.86165153863821,-6.49570134669062,-1.79899914410389,1,1,1
"BAX-NCOR1",-0.00478377907645414,0.0302085653638846,-0.0255811695616265,0.0281370028760427,0.0148138209415723,0.0258945571522513,0.967507012226798,1,0.999999999870308,-0.0059835695436,0.018653476271474,-0.0198532667386199,-1.8483543430695,-6.52420179384199,-1.78618330828673,1,1,1
"BAX-NF1",-0.0220839447257429,0.0336777995256381,-0.0141164025677558,0.0282249934713671,0.00530285112201294,0.0280565642379043,1,0.999999999998688,0.997341790226639,0.01327039328,0.018653476271474,0.0167008617342689,-1.89165666381274,-6.44907400344958,-1.80970919911162,1,1,1
"BAX-NF2",-0.0274736381116823,0.0383174614214358,-0.0188601064590275,0.0232305073873509,0.0138315959473452,0.0304439970614227,1,1,0.999999999806087,0.0224451276,0.018653476271474,0.0312652894402083,-1.90514706826533,-6.48015915256928,-1.78861289416683,1,1,1
"BAX-NFIA",-0.0283888421151957,0.0282235367772242,-0.030930415892068,0.0231738558734988,-0.00494035677512775,0.0225001670516427,1,1,0.0038952705277044,-0.007481930552,0.018653476271474,0.00225343529172175,-1.90743782421004,-6.5592550188474,-1.83504631985289,1,1,0.0324804994685707
"BAX-PBRM1",0.0214438861194876,0.0479963797080168,-0.052940057121474,0.0396516162369217,0.0400973623909616,0.0463266185199617,2.63111140499751e-09,1,1,-0.03428658085,0.018653476271474,-0.0743839432409616,-1.78270648780127,-6.70348260880009,-1.72364312078854,3.75145561615774e-08,1,1
"BAX-PTEN",-0.052071019090033,0.0247737135091365,-0.0336322417713827,0.0184687602641238,0.00892071668134971,0.0302181353705389,1,1,0.996920979095958,0.027359494,0.018653476271474,0.060777036818559,-1.96671432155991,-6.57695988877162,-1.80076021580257,1,1,1
"BAX-PTPN22",-0.0145722835520293,0.0437706004163905,-0.0197737877025019,0.031017768415164,0.0134983291404726,0.0303848947668272,0.999989262482209,1,0.999999965233753,0.00829682499,0.018653476271474,0.00421563227055525,-1.87285497323632,-6.48614643979299,-1.7894372473782,1,1,1
"BAX-RB1",-0.0276052143003925,0.0321329119364372,-0.0187346046611737,0.0251755642965615,0.00476448502044783,0.0256191692344304,1,1,0.996303992227574,0.0136350946596667,0.018653476271474,0.0225868326885852,-1.90547640351224,-6.47933674834876,-1.8110408763611,1,1,1
"BAX-RBL2",-0.0267658712218251,0.0358366795697328,-0.0213181638575181,0.0245031450139784,0.00929330544369297,0.0238002183874985,1,1,0.999999803992541,0.014741012808,0.018653476271474,0.0228534077583511,-1.90337552748951,-6.49626662523794,-1.79983859763831,1,1,1
"BAX-RHOBTB1",-0.0356356421944971,0.0355566096069091,-0.0263507247897495,0.0237376427373035,-0.00284811112074755,0.02586020417787,1,1,0.030046989569207,0.006436806284,0.018653476271474,0.023418972207023,-1.9255765673734,-6.52924463369253,-1.82987103870095,1,1,0.191549558503694
"BAX-ROBO1",-0.0166447200240306,0.0366772334330429,-0.0165990770774709,0.0230152033843876,0.0109044608248689,0.0263253085508882,0.999999999999999,1,0.999999999999972,0.0109501037714286,0.018653476271474,0.00894134752398517,-1.87804228245924,-6.46534279027082,-1.79585331892135,1,1,1
"BAX-ROBO2",-0.0228182183677821,0.0330414599160558,-0.0200439379191284,0.0242329302440539,0.00350853897134627,0.0248035623303937,1,1,0.981463043632828,0.00628281942,0.018653476271474,0.0104475615163081,-1.89349455099864,-6.48791671465859,-1.81414752586096,1,1,1
"BAX-RUNX1",-0.0146989417538365,0.0478061244432266,-0.0366938441422551,0.0340823784143535,0.00720304037508528,0.0404300338480023,0.999999775293382,1,0.997876631108205,-0.0147918620133333,0.018653476271474,-0.0187463965309708,-1.87317199876027,-6.59702234807034,-1.80500897970576,1,1,1
"BAX-SETD2",0.0375693296686262,0.0770770351473663,-0.0380335777671891,0.0348307566323134,0.0570496022358153,0.0755878249786284,2.95997095123385e-06,1,0.99999999999437,-0.0185533052,0.018653476271474,-0.0747761111401002,-1.74234449689048,-6.60580152579018,-1.68171085190391,2.99612326819548e-05,1,1
"BAX-SIAH1",-0.0267240264858019,0.0374700316283395,-0.0255885968596968,0.0247583433299188,0.00150084824389495,0.027039454308909,1,1,0.773152802615822,0.00263627787,0.018653476271474,0.0107068280843279,-1.90327079010044,-6.52425046439002,-1.81911365589399,1,1,1
"BAX-SMAD4",-0.042563896077699,0.0386088572197195,-0.0257906630431244,0.0328630731401621,0.00808229332142543,0.0269822587733024,1,1,0.99999806311212,0.024855526356,0.018653476271474,0.048765946162225,-1.94291798929518,-6.52557458950151,-1.80283410067497,1,1,1
"BAX-TACSTD2",0.000209911219175152,0.0503965730023409,-0.0137897242751367,0.0291223256286213,0.0262067832943118,0.0382096658635802,0.475446819017479,0.999999999993422,1,0.0122071478,0.018653476271474,-0.00665623969064916,-1.83585513449212,-6.44693330418314,-1.7580022086126,1,1,1
"BAX-TBX3",-0.0179270877129068,0.0352165511439651,-0.0190428642728661,0.0233190757155952,0.00850413671995929,0.0273916407356993,0.999999999999994,1,0.999999789577269,0.00738836016,0.018653476271474,0.00666197160143281,-1.88125204923837,-6.48135675132885,-1.8017906485426,1,1,1
"BAX-TP53",-0.00156855678351954,0.0364809308332633,-1.59123464577388e-05,0.0238788870718118,0.0296517188429382,0.0246716720902835,0.713029651244901,0.503394813682363,1,0.03120436328,0.018653476271474,0.0141194437920455,-1.84030664053232,-6.35667450903837,-1.74948097690297,1,1,1
"BAX-TTI2",-0.0198630904829858,0.0995268806235506,-0.0827276426496096,0.053690569743926,0.0176863038842709,0.0780068916610849,0.997163384885532,1,0.99863070682862,-0.0474720706,0.018653476271474,-0.0439686340708411,-1.88609786485709,-6.89867850620038,-1.77907806861208,1,1,1
"BAX-UNC5D",-0.0253570015909283,0.0446033339040982,-0.0249227895167418,0.0284418476038534,0.00740816699248022,0.0304098955149239,1,1,0.999988754578621,0.00784237906666667,0.018653476271474,0.0145459043861209,-1.89984912630473,-6.51988747694073,-1.80450158808349,1,1,1
"BAX-USP9X",0.0444263802076634,0.0662182495708599,-0.0728269350351104,0.0384473171660876,0.0630798564791374,0.0647399463175776,1.10318019621047e-12,1,1,-0.05207103288,0.018653476271474,-0.117253315242774,-1.72518129696435,-6.83379988400105,-1.66679469659417,2.00385882215764e-11,1,1
"BAX-WDR11",-0.00514159553574132,0.114118497248351,-0.0442963814151239,0.0522491994583017,0.0442181764095076,0.0834160441320613,0.758529080462333,1,0.999999999999997,0.005101481049,0.018653476271474,-0.00844849020560769,-1.84924995779374,-6.6468412259413,-1.71345006765629,1,1,1
"BRCA1-BRCA2",-0.000325575954341132,0.066895073541697,-0.0522280043720686,0.0681601487199794,-0.0199109390794154,0.0663375453737981,0.528251714101763,1,1.79972996209746e-06,-0.0718133674971429,-0.0367508750690362,-0.0337482500160404,-1.83719545907696,-6.6988165785411,-1.87207685317993,1,1,3.97740321623539e-05
"BRCA1-CADM2",-0.0246740741143737,0.0680141341050913,-0.0616979990129516,0.0715543228469143,-0.00884361654475542,0.0654958762000444,0.999999911002434,1,0.026327255748816,-0.0458675414433333,-0.0367508750690362,0.0155574077400766,-1.89813975858921,-6.76087276972038,-1.84470124095385,1,1,0.171127162367304
"BRCA1-CASP8",-0.0201894459296729,0.0601821674918934,-0.0573179147839024,0.0565434964543907,-0.00341282814577051,0.0592390256012486,0.999999804446503,1,0.184684218252907,-0.040541297,-0.0367508750690362,0.0163990239987091,-1.88691473265565,-6.73217039399507,-1.83126789636423,1,1,0.847374648454515
"BRCA1-CBFB",0.0210634560928275,0.0727343112947698,-0.043772646309747,0.0733450557971254,-0.00821102722242554,0.0748795698917995,0.000213027316128102,0.999999999999936,0.0677488939828142,-0.073047129625,-0.0367508750690362,-0.0573597106487912,-1.78365870429265,-6.64340922760771,-1.84313649754529,0.00185838303411752,1,0.369691495560542
"BRCA1-CDH1",-0.0334405766607499,0.0529643405146581,-0.0703232582512226,0.0566287307744576,-0.0140120237011939,0.0529268295146021,0.999999999999909,1,0.000629840302102807,-0.0508947052916667,-0.0367508750690362,0.0192967464381195,-1.92008231756553,-6.81739347079345,-1.85748557155396,1,1,0.00657612787864821
"BRCA1-CDKN1B",-0.0244160091989716,0.0486892479514283,-0.0612369874787133,0.0573868151083889,-0.00633644650775826,0.0511413865711126,0.999999928673675,1,0.0791510679778539,-0.0431574247875,-0.0367508750690362,0.0180094594805078,-1.89749382201462,-6.75785179442003,-1.83849962222423,1,1,0.424916259670584
"BRCA1-CSMD1",-0.013106328399576,0.0551820788422908,-0.0502289541863259,0.0513758331609096,-0.0029059346854723,0.0552025638288289,0.999956139725878,1,0.18658341491051,-0.0400285604722222,-0.0367508750690362,0.00982864299639,-1.86918568697089,-6.68571694699876,-1.83001406837055,1,1,0.853136579901158
"BRCA1-CTCF",0.00824978753039232,0.0729838835135177,-0.0450661943357332,0.0732200692016306,-0.00611062802276339,0.071254242086718,0.12317639847805,0.999999999988391,0.172148588374088,-0.0594266098888889,-0.0367508750690362,-0.030925522350245,-1.81573132123958,-6.65188575443209,-1.83794104816448,0.611729978958406,1,0.798143455188953
"BRCA1-DUSP26",-0.0241778266381566,0.0570428708897442,-0.0626826393934373,0.0538705976963815,-0.018459612711386,0.050644306030999,0.999999999973009,1,3.48451853358869e-08,-0.0569644254666667,-0.0367508750690362,0.00396427624052622,-1.8968976509806,-6.76732504704591,-1.86848692004658,1,1,9.42953382762979e-07
"BRCA1-FOXA1",-0.0123633843934609,0.0582345236410651,-0.0512724043431909,0.0618391282954724,-0.0133469905836033,0.0587240704781842,0.997768355064941,1,0.00074534090349238,-0.0522560105333333,-0.0367508750690362,-0.00314175107083614,-1.86732609786063,-6.69255460054304,-1.85584057668843,1,1,0.00766141114752632
"BRCA1-FTO",-0.00371253855888261,0.0528411225526427,-0.0481511890582568,0.0567409815137496,-0.0169654451566258,0.0495173693394688,0.817699253325311,1,3.55888166682849e-06,-0.061404095656,-0.0367508750690362,-0.0209406820280811,-1.84567302767488,-6.67210150212233,-1.86479101695423,1,1,7.17100030934838e-05
