"","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min"
"BRCA2-TBX3",0.0591063618438322,0.108382703805756,-0.0578443457350924,0.091732621566068,0.0125612425789247,0.0596327851109614,4.84995123453794e-09,0.999999999991882,0.990424029462334,-0.104389465,-0.0709718130558446,-0.0925240137879876,-0.260565888246165,-12.4855404684383,-0.990869271158277,1.92545968173572e-08,1,1
"BRCA2-TP53",-0.0378549794525367,0.129027989035431,-0.121533136725537,0.108092882987351,0.0160117743063337,0.0715835156849194,0.00201235263291126,1,0.986798153588512,-0.0676663829666667,-0.0709718130558446,0.0411604095417146,-0.660427026729605,-13.2457324260175,-0.982911382710698,0.00363044842345624,1,1
"BRCA2-TTI2",-0.00150299625778487,0.100982681478136,-0.108272266311159,0.0875999788473366,-0.0488449682323404,0.0553833160662949,0.905311861239978,1,1.30145452708741e-10,-0.156225902173913,-0.0709718130558446,-0.0814894802932194,-0.510514234764869,-13.0874501461572,-1.13248911825109,0.920585527610591,1,3.83495267315089e-09
"BRCA2-UNC5D",0.0666294852387031,0.135940667656486,-0.0484900329159095,0.118408362516636,0.0250670664046125,0.0897764638568929,2.69998686034358e-09,0.999999825538245,0.999537089154479,-0.09005245175,-0.0709718130558446,-0.0857101239328585,-0.229541104085748,-12.3738870163436,-0.962027353792508,1.08490381115624e-08,1,1
"BRCA2-USP9X",0.0343063097122048,0.0824000769281544,-0.118109214721933,0.0839994141549283,-0.0366655033436398,0.0314594485986565,0.0288078671875135,0.999999999749649,2.29009406374707e-07,-0.189081027777778,-0.0709718130558446,-0.152415524434138,-0.362839402073604,-13.2048643559844,-1.10439987560898,0.0429204852703852,1,2.86477804578171e-06
"BRCA2-WDR11",0.120554590295087,0.10388976950542,-0.0335843425444622,0.0984030492037385,0.0496213757562161,0.049353918524318,1.2171898932067e-12,0.993534139870781,0.999999999990113,-0.111267957222222,-0.0709718130558446,-0.154100334322576,-0.00715810471306495,-12.1959720996632,-0.905398268722734,8.11052159996021e-12,1,1
"CADM2-CASP8",-0.0209669987963029,0.114920397456191,-0.0979571028278444,0.101185558301292,-0.0362638351684585,0.0617793661871019,0.0654173789539516,1,1.32941887069457e-09,-0.1132539392,-0.0376409265935249,-0.0546460138101721,-0.590782289130035,-12.9643279420899,-1.1034735167798,0.0892422268445883,1,2.98781258057796e-08
"CADM2-CBFB",-0.004449047953331,0.117651709914903,-0.119918028816409,0.11067981389717,-0.0385353161369221,0.0682256507579846,0.739755457819758,1,9.29682163411423e-07,-0.154004297,-0.0376409265935249,-0.111914322453144,-0.522663526114,-13.2264544333904,-1.10871218536362,0.782853740677573,1,9.86206838946837e-06
"CADM2-CDH1",-0.0319750420331825,0.12588608539872,-0.11527762559676,0.108539541696613,-0.0396937784364224,0.0473441634819809,0.019574413027627,1,9.34618702257184e-14,-0.122996362,-0.0376409265935249,-0.0533803933732926,-0.636178615566151,-13.1710663948888,-1.11138392249819,0.0303220463488708,1,6.19652199596513e-12
"CADM2-CDKN1B",-0.0234260685541922,0.113603128300273,-0.0971990964632923,0.100399156398565,-0.0255221915909,0.0613975981075436,0.0916270176761552,0.999999999999798,0.00040791970366646,-0.0992952195,-0.0376409265935249,-0.0382282243522828,-0.600923304300136,-12.9552803477932,-1.07870029106075,0.120294480632259,1,0.00211289659008487
"CADM2-CSMD1",-0.00966843124282017,0.142937737637444,-0.0897543386864927,0.126966769371167,-0.0202112905563275,0.0996361422761339,0.451040370685171,0.99999999999975,0.00972443023284097,-0.100297198,-0.0376409265935249,-0.0529878401636549,-0.544187862683742,-12.8664194210895,-1.06645187217112,0.512932702854663,1,0.0343787539203202
"CADM2-CTCF",0.109915760787822,0.14939319108658,-0.0309003923993714,0.151324585978067,0.0745619001871935,0.0996564849326061,4.3646844234167e-07,0.953027381145497,0.999994145008732,-0.066254253,-0.0376409265935249,-0.138529087194297,-0.051031822032047,-12.1639363633412,-0.847878463972275,1.3035071048312e-06,1,1
"CADM2-DUSP26",-0.0248768341976972,0.111229825616007,-0.11158801934866,0.100806651511229,-0.0468928772490369,0.055075680535939,0.0313446581308565,1,5.64038857500375e-15,-0.1336040624,-0.0376409265935249,-0.0710863016087779,-0.60690615059876,-13.1270271070828,-1.12798705204452,0.0463872954034774,1,4.67447203153436e-13
"CADM2-FOXA1",-0.0455160113981579,0.156480394984509,-0.13108041505806,0.131734648209948,-0.0383061759400982,0.0897583343805209,0.00316407363120446,1,5.31333017654322e-06,-0.1238705796,-0.0376409265935249,-0.0407136416083171,-0.692020535181296,-13.3596891222004,-1.10818372416713,0.00551322159655337,1,4.4875642128002e-05
"CADM2-FTO",0.0181882685533589,0.143083280744287,-0.0961787949917208,0.138820880505412,-0.0132977216549202,0.095078289326889,0.197591787406194,0.999999999994936,0.092432370824996,-0.1276647852,-0.0376409265935249,-0.108212127159834,-0.429308968209241,-12.9431019886042,-1.05050725422861,0.245324634925667,1,0.221637113406772
"CADM2-GATA3",0.00829869719413311,0.104297798436999,-0.0853159512090736,0.0988629582182133,-0.0216384887967933,0.0457887388083274,0.44786872212737,0.999999999999971,1.10054856247998e-05,-0.1152531372,-0.0376409265935249,-0.0859109078006082,-0.470092802363579,-12.8134426505702,-1.06974338933063,0.510639660826218,1,8.7384873883141e-05
"CADM2-KAT6B",-0.00751127394918944,0.11528546309442,-0.100350702792055,0.109399447246116,-0.0369679701571345,0.0504332887325624,0.456475333181236,1,3.19114106182456e-13,-0.129807399,-0.0376409265935249,-0.0846551984572856,-0.535291911371738,-12.9928980470355,-1.10509744843283,0.517781259023369,1,1.83976219477364e-11
"CADM2-KDM5C",0.0130789129443581,0.112839668006482,-0.0817456291093216,0.0993262504761987,-0.0114870092796536,0.0535242744480977,0.371334054884559,0.999999995029881,0.0502997302317388,-0.106311551333333,-0.0376409265935249,-0.0817495376841666,-0.450379559059332,-12.7708271431318,-1.04633124651984,0.433013135319287,1,0.134669348878862
"CADM2-KDM6A",-0.00235665461125525,0.121615704563324,-0.0915245920816966,0.110362267564878,-0.0192908457295587,0.0672757113193232,0.852290255870919,0.999999999999938,0.00346710860953964,-0.1084587832,-0.0376409265935249,-0.0684612019952198,-0.514034656373428,-12.8875492364461,-1.06432906970697,0.875396498284151,1,0.014411868389497
"CADM2-KLLN",-0.0238479134905932,0.129396018637985,-0.105007041280591,0.11084556477029,-0.030348680210002,0.0664582054126733,0.0645252981795619,1,1.09125765447207e-06,-0.111507808,-0.0376409265935249,-0.0500189679158818,-0.602662960479368,-13.0484762895441,-1.08983151982738,0.0883889931674578,1,1.12171135645734e-05
"CADM2-KMT2C",0.00900747447804151,0.11582094667694,-0.0710300460616208,0.107871651415689,-0.00930724179367097,0.0729708160322097,0.425745226457235,0.999999999959709,0.0916801092351595,-0.0893447623333333,-0.0376409265935249,-0.0607113102178499,-0.467169859179361,-12.6429255151223,-1.04130409480368,0.487511373300772,1,0.220231566749677
"CADM2-MAP3K1",0.00117505570131407,0.109920564012074,-0.0862298240198466,0.0990917981592269,-0.00653616561217269,0.0593264260571311,0.925883427829999,0.999999999999748,0.166019690251841,-0.0939410453333333,-0.0376409265935249,-0.0574751744411225,-0.499470153784079,-12.8243506730055,-1.03491322033151,0.937574404084471,1,0.357373554016137
"CADM2-MLH1",-0.00115474033883993,0.153137091168823,-0.079809502259976,0.138938929510833,-0.00350852741219724,0.0923894439742452,0.950562646712399,0.999997419368889,0.383713332800239,-0.0821632893333333,-0.0376409265935249,-0.0433676224009685,-0.509078054052318,-12.7477174555896,-1.02793064229473,0.958514121323681,1,0.721707630203003
"CADM2-MLLT4",-0.0239840546938488,0.13211901078935,-0.0944510538235743,0.118159183104486,-0.0220491088702745,0.077629440409214,0.0473644144206772,1,0.00121983228514684,-0.092516108,-0.0376409265935249,-0.0308911267126263,-0.603224396365056,-12.9224796008908,-1.07069039373379,0.067387568156457,1,0.00575621925304168
"CADM2-MYSM1",0.0298280137663963,0.11278905223974,-0.0709141216074857,0.109030242391511,-0.000225916626117924,0.0635265626133055,0.0144053644685989,0.999999997931126,0.486787948599104,-0.100968052,-0.0376409265935249,-0.0931551391728714,-0.381307551249505,-12.6415418361994,-1.02036002636764,0.0227670003401218,1,0.872271378165421
"CADM2-NCOA3",0.0448768447733801,0.101867089414998,-0.0581790461705878,0.0981471479144458,0.010738105743968,0.0542305866202146,8.97368877309274e-05,0.999999878968048,0.973220389492885,-0.0923177852,-0.0376409265935249,-0.0995537033798552,-0.319247325814868,-12.4895354662284,-0.995073933136027,0.000196031487860313,1,1
"CADM2-NCOR1",0.0147341834303284,0.100384364480513,-0.069158992065844,0.0922774526387789,-0.0107296680758276,0.0465765363840556,0.172686593285821,0.999999999921226,0.0110353936755389,-0.094622843572,-0.0376409265935249,-0.0717161004088035,-0.443553350467652,-12.620592539764,-1.04458460649653,0.216225139468364,1,0.0377137423035168
"CADM2-NF1",0.0173108784728039,0.131360928389314,-0.0708312362715409,0.118280474721462,-0.00505447885565525,0.0784817112987975,0.159464461850127,0.999999998790205,0.241948808608611,-0.0931965936,-0.0376409265935249,-0.0728665454792789,-0.432927257641031,-12.6405525135131,-1.03149603745823,0.200807100107568,1,0.492061534072114
"CADM2-NF2",-0.0134512615359361,0.106909912864852,-0.0752264430120281,0.0810098244434985,0.017305278556092,0.0469423379937386,0.212185090196116,0.999999999999999,0.999866036087566,-0.04446990292,-0.0376409265935249,0.00662228520946102,-0.559787964822094,-12.6930138770287,-0.979928201178333,0.260999470872031,1,1
"CADM2-NFIA",0.0211976216249624,0.109610233255397,-0.0910875032098698,0.0943455395602972,-0.00266573996516778,0.0531197506921305,0.0821286296427678,0.999999999999997,0.329129355045298,-0.1149508648,-0.0376409265935249,-0.0985075598314375,-0.416898626837911,-12.8823321261832,-1.02598693940534,0.108576832409083,1,0.635914997730674
"CADM2-PBRM1",0.0320992654176217,0.139889447601119,-0.0964036872152648,0.113947398649958,0.0103362786328866,0.087321821924287,0.038458572322576,0.99999999999789,0.865127457708241,-0.118166674,-0.0376409265935249,-0.112625012824097,-0.371941083553215,-12.9457863111828,-0.996000658515712,0.0559167400216402,1,1
"CADM2-PTEN",-0.0849429848418434,0.115381418879387,-0.14359661814894,0.0829551544228626,-0.0285338906929035,0.0556564920385304,9.11101208562769e-05,0.999999999999118,0.00098851392436662,-0.087187524,-0.0376409265935249,0.0353963874353683,-0.854614351204949,-13.5090830230917,-1.08564610909251,0.000198703980683262,1,0.00480135334692358
"CADM2-PTPN22",0.0088558804355393,0.10234370485428,-0.0734383763168639,0.0889234562758094,-0.00505885454759681,0.0485485226818382,0.484063713932001,0.999999999689109,0.205958015660133,-0.0873531113,-0.0376409265935249,-0.0585680651420144,-0.467795021389494,-12.671671441411,-1.03150612902414,0.543956342943926,1,0.427387055970793
"CADM2-RB1",-0.00113650711997233,0.105156060469831,-0.0908714208718849,0.0957005024848833,-0.0264198248147541,0.0472340570659441,0.909255014835061,1,2.05481556496394e-09,-0.116154738566667,-0.0376409265935249,-0.0773773048531694,-0.50900286165546,-12.8797529587511,-1.08077048360688,0.9231792876503,1,4.32489752244792e-08
"CADM2-RBL2",0.019831579822685,0.0987109890234442,-0.0747287251412682,0.0936284370275594,-0.0105724882360467,0.0437099862491138,0.0684351971982571,0.99999999999105,0.0126438673318171,-0.1051327932,-0.0376409265935249,-0.0873234464291601,-0.422532078510212,-12.6870730966086,-1.04422210595168,0.0928813423591494,1,0.0423377981868419
"CADM2-RHOBTB1",0.0149715732979924,0.104557329025694,-0.0765909678506747,0.0968820473834258,-0.00579068645133293,0.0636221928789008,0.233409616614693,0.999999999961576,0.225983131558494,-0.0973532276,-0.0376409265935249,-0.0746838743044674,-0.44257437285163,-12.7093009001002,-1.03319393748741,0.28501680809278,1,0.465485948422261
"CADM2-ROBO1",0.014712250380825,0.117530226952057,-0.081514046197588,0.0921106147459902,-0.0013071625644441,0.0643233077166093,0.147765321529537,1,0.400759353721466,-0.0975334591428571,-0.0376409265935249,-0.0746047829301572,-0.443643800682424,-12.7680629602312,-1.02285368103925,0.186784381647441,1,0.744267371197009
"CADM2-ROBO2",0.00874858462968676,0.114481041393959,-0.0837122261783685,0.103108655777635,-0.0150346103919447,0.0509752382644573,0.437342100788793,0.999999999999939,0.00134499756495583,-0.1074954212,-0.0376409265935249,-0.0786030792361618,-0.46823750106757,-12.7943005244354,-1.05451300403966,0.499066803481876,1,0.00625777814432079
"CADM2-RUNX1",-0.0122145125807048,0.160005034066836,-0.10838023506382,0.136319515384907,-0.0108008795168851,0.0888906578649024,0.393605784262519,1,0.0966198974711364,-0.106966602,-0.0376409265935249,-0.0571111628257703,-0.554687706939465,-13.0887388655091,-1.04474883993905,0.455319566484345,1,0.229602121947539
"CADM2-SETD2",0.0527952545593633,0.103579887263077,-0.120514238011618,0.0990086149436368,0.0164426037709812,0.0530926295930732,0.00241799205176763,0.999999999989923,0.958413515867588,-0.162372157333333,-0.0376409265935249,-0.172021216765838,-0.28659241088002,-13.2335708102,-0.981917769815514,0.00430948583419876,1,1
"CADM2-SIAH1",0.0261090583107243,0.101328245675259,-0.0836094531634191,0.0930996171391745,-0.0058920300258566,0.0458046131779395,0.0349992928828217,0.999999999982086,0.135309148268221,-0.1156105415,-0.0376409265935249,-0.104078673217199,-0.396644238454861,-12.7930738216168,-1.03342766403295,0.0514512886503566,1,0.302563120748163
"CADM2-SMAD4",-0.0246405618764882,0.117777044687058,-0.0659351232952064,0.071863260255641,0.192585491818718,0.11235510548987,0.0778139538010847,0.999999999875071,1,0.1512909304,-0.0376409265935249,0.213572418870013,-0.605931781658648,-12.5821123131242,-0.575683147254665,0.104118368052713,1,1
"CADM2-TACSTD2",-0.0230444349700704,0.133429230277237,-0.106847781015584,0.108855319621085,-0.0114926458744865,0.0636250977952953,0.0996551413448266,1,0.0494553860345915,-0.09529599192,-0.0376409265935249,-0.0346106303564047,-0.599349476655116,-13.0704474326727,-1.04634424607946,0.129424796692693,1,0.13301793485166
"CADM2-TBX3",0.0421183933481792,0.119882542450957,-0.0651422150239885,0.10184549737628,0.0192140613388344,0.0692929918063107,0.000395438699146401,0.999999999453115,0.998747569791341,-0.0880465470333333,-0.0376409265935249,-0.0925240137879876,-0.330622968030467,-12.5726481282731,-0.97552601576005,0.00078731488748968,1,1
"CADM2-TP53",-0.0466778823081897,0.132216608245102,-0.105350458441378,0.109649629171941,0.0155141767731882,0.0650909529280897,0.00110478044203169,1,0.979653320332527,-0.04315839936,-0.0376409265935249,0.0411604095417146,-0.696812001745646,-13.0525753305161,-0.984058981392115,0.00209276980876289,1,1
"CADM2-TTI2",-0.018363976446589,0.108758322080215,-0.113827987221471,0.0958399018925491,-0.0420303725584517,0.0494352458041983,0.212489080938438,0.999999999999796,3.73387619464914e-10,-0.137318722,-0.0376409265935249,-0.0814894802932194,-0.580047624506606,-13.1537634532383,-1.11677276017288,0.261131159707478,1,9.70807810608777e-09
"CADM2-UNC5D",0.0330055540830501,0.112254253718325,-0.0703230875766327,0.0899764985299795,0.0129831452163494,0.0656162543451193,0.00388522605318568,0.99999999999784,0.984434254035906,-0.0903454964433333,-0.0376409265935249,-0.0857101239328585,-0.368203618572763,-12.6344872303586,-0.989896246016182,0.00666469566173896,1,1
"CADM2-USP9X",0.0397373010276629,0.121727268953562,-0.112678223406475,0.124818558910715,0.00209637443413801,0.068676873323596,0.0819490223718927,0.999997205121475,0.560729440835286,-0.15031915,-0.0376409265935249,-0.152415524434138,-0.340442410226565,-13.1400398263382,-1.01500417554224,0.108447508647834,1,0.974881282949709
"CADM2-WDR11",0.105486012416101,0.101248751425155,-0.0486143219064751,0.0976219216341904,0.067845085822576,0.0360916159577419,7.48421307555487e-08,0.998167056686565,1,-0.0875862586666667,-0.0376409265935249,-0.154100334322576,-0.069299764734052,-12.3753705347081,-0.86336931108205,2.49976487107954e-07,1,1
"CASP8-CBFB",0.041748157098638,0.0761503666790624,-0.0722479791043761,0.0623882007034942,-0.00985714011277533,0.0751009037959961,7.91169564757954e-06,0.999999999999998,0.117946061908947,-0.123853276315789,-0.0546460138101721,-0.111914322453144,-0.332149793941392,-12.6574628126526,-1.04257231368316,1.99068471132647e-05,1,0.269461893191275
"CASP8-CDH1",-0.0103661959494049,0.10381447976125,-0.0907123030447852,0.089868178893334,-0.0346230823783039,0.0744144246094365,0.351726637171199,1,1.9925293875852e-05,-0.114969189473684,-0.0546460138101721,-0.0533803933732926,-0.547065390843297,-12.8778537220002,-1.09968948327262,0.413465887312952,1,0.000146782998218777
"CASP8-CDKN1B",0.0323390383779687,0.0798503702041328,-0.0354404388013525,0.0765288361335683,0.0068363193898475,0.0776547154556039,0.00482832911422341,0.999543004227502,0.761524493817343,-0.0609431577894737,-0.0546460138101721,-0.0382282243522828,-0.370952278245656,-12.2181265388516,-1.00407254059868,0.00817039562342861,1,1
"CASP8-CSMD1",0.0143740066404937,0.101407510803863,-0.0612919451672292,0.086946633194666,-0.0175938955256104,0.0796546703975811,0.0771686767329405,0.999999999999997,0.00416068752688707,-0.0932598473333333,-0.0546460138101721,-0.0529878401636549,-0.445038691937902,-12.5266911532057,-1.06041542929125,0.10356521432006,1,0.0168830411777846
"CASP8-CTCF",0.100752942537803,0.108391549058336,-0.0388542340471628,0.0904516709502687,0.0471850181182988,0.10936996981395,2.01924593347274e-09,0.998662806418418,0.998975685810174,-0.0924221584666667,-0.0546460138101721,-0.138529087194297,-0.0888185820766589,-12.2588737354985,-0.911017188887108,8.28953593741441e-09,1,1
"CASP8-DUSP26",0.01730867381895,0.0653122250430562,-0.0658584491024423,0.0528336256587335,-0.0252565186786077,0.0485093070197156,0.00561318768459401,1,7.40399933154771e-08,-0.1084236416,-0.0546460138101721,-0.0710863016087779,-0.432936349464516,-12.5811971268915,-1.07808757523415,0.0093859859644031,1,1.07886847402552e-06
"CASP8-FOXA1",-0.0350219145119849,0.100595158071513,-0.118582354406311,0.083061219553804,-0.0433161321890074,0.0517944364209562,0.00167277969734207,1,7.67128062020926e-13,-0.126876572083333,-0.0546460138101721,-0.0407136416083171,-0.648743684096545,-13.2105117701884,-1.11973808045355,0.00305945638438011,1,4.23838254266562e-11
"CASP8-FTO",0.0423590833700061,0.0921523943881508,-0.070089402226569,0.0756148625521363,-0.00805057200342486,0.0871913477911058,3.66906434392709e-06,0.999999999999998,0.161130578705742,-0.1204990576,-0.0546460138101721,-0.108212127159834,-0.329630380831666,-12.63169795267,-1.03840586380734,9.61497889337416e-06,1,0.348546733056792
"CASP8-GATA3",0.0526524992107803,0.075204002408384,-0.0374954687905491,0.0686339140148205,0.00224354560132947,0.0657563491958244,1.18961610631157e-11,0.999999964827402,0.6335454280234,-0.0879044224,-0.0546460138101721,-0.0859109078006082,-0.287181122994001,-12.2426554590286,-1.0146647577876,6.67611571522668e-11,1,1
"CASP8-KAT6B",0.00987191884504617,0.0482955492441437,-0.0784588710554874,0.0448606123012713,-0.0396111780305009,0.0438611123173209,0.0687374822176763,1,2.51081782727991e-15,-0.127941967931034,-0.0546460138101721,-0.0846551984572856,-0.463604956877839,-12.7315962674914,-1.11119342292654,0.093196218221512,1,2.37810317069511e-13
"CASP8-KDM5C",0.030765392827672,0.0624645766789871,-0.0590131548778994,0.0401258761273892,-0.0158516109610952,0.0549800487579591,0.000246416848263107,1,0.0109863544311788,-0.105630158666667,-0.0546460138101721,-0.0817495376841666,-0.377441871859957,-12.4994914211333,-1.05639723519721,0.000506587195033922,1,0.0376431678959769
"CASP8-KDM6A",0.026071573605392,0.0787644716254119,-0.0603279732500939,0.0708934442893184,-0.0106360953445142,0.0619586846184392,0.00247974492755037,0.999999999999978,0.0587155536238459,-0.0970356422,-0.0546460138101721,-0.0684612019952198,-0.396798822506087,-12.5151851458323,-1.04436880168256,0.00441361311937154,1,0.151767688314268
"CASP8-KLLN",0.032035709566054,0.0980548141410393,-0.04454452242458,0.0855293740994488,0.00395095983063401,0.0746587333928982,0.00131196111348764,0.999999508173389,0.708171775571865,-0.07262927216,-0.0546460138101721,-0.0500189679158818,-0.372203183012911,-12.3267932452513,-1.0107269844112,0.00243309151955889,1,1
"CASP8-KMT2C",0.0289167337280221,0.0671465546198263,-0.0450910426827432,0.0651365416150713,-0.0124328138892348,0.0612435215262507,3.68976783122369e-05,0.999999999993468,0.0229774775790072,-0.0864405903,-0.0546460138101721,-0.0607113102178499,-0.385065600269349,-12.3333165329201,-1.04851253571549,8.50892546817846e-05,1,0.0710212943351131
"CASP8-MAP3K1",0.0267928319512946,0.0779076661459161,-0.059139024446253,0.0653814300318873,0.000603500097547642,0.0410931841389123,0.00129798973950552,0.999999999999999,0.554499959750308,-0.0853283563,-0.0546460138101721,-0.0574751744411225,-0.393824408378999,-12.5009938053375,-1.01844716009516,0.00241393323223607,1,0.969661896661218
"CASP8-MLH1",0.0222093602111406,0.0895730088480633,-0.0532848461226368,0.0831475163268297,-0.00031006966622257,0.0613606964878723,0.0703253728038628,0.999998803352801,0.485952142251161,-0.075804276,-0.0546460138101721,-0.0433676224009685,-0.412726294468041,-12.4311180986293,-1.02055410674672,0.0949607376149919,1,0.87195201708395
"CASP8-MLLT4",0.0149136357161318,0.0708387432452094,-0.0492880916664667,0.0665079966963167,-0.00642177742406824,0.0523553435439717,0.0441710259064524,0.999999999998441,0.110331197815958,-0.0706235048066667,-0.0546460138101721,-0.0308911267126263,-0.442813302997749,-12.3834126775222,-1.03464940926917,0.0633882904241946,1,0.2544333361808
"CASP8-MYSM1",0.0693567042630436,0.0758394249936268,-0.0296487243619507,0.0756421713634147,0.0205609799049942,0.0686952842642904,6.09715760507324e-14,0.999884679525447,0.996324913372076,-0.07844444872,-0.0546460138101721,-0.0931551391728714,-0.218294261897032,-12.1489964035647,-0.972419645917881,5.02163415175598e-13,1,1
"CASP8-NCOA3",0.0577357979900274,0.0531630213176274,-0.0434633555263279,0.0447086883649891,0.00473523431635521,0.0499550442691193,3.03165093198002e-20,0.999999999999998,0.840801989486231,-0.0964639192,-0.0546460138101721,-0.0995537033798552,-0.266217988512307,-12.313888393894,-1.00891822872869,7.44438728852871e-19,1,1
"CASP8-NCOR1",0.0508080230189756,0.0827576160718824,-0.0284914402206164,0.0729198612878291,0.00374537203959198,0.0733239408552445,1.91835887170416e-10,0.99996480644183,0.709121329193868,-0.0755540912,-0.0546460138101721,-0.0717161004088035,-0.294787601412099,-12.1351830137485,-1.01120112719166,9.11736151928215e-10,1,1
"CASP8-NF1",0.0344625236494511,0.0647741964410808,-0.0494903589653049,0.0452485415301463,-0.00909715302524404,0.0514079334604319,7.54207789657984e-09,1,0.0192530943824597,-0.09305003564,-0.0546460138101721,-0.0728665454792789,-0.362195187771707,-12.3858269480943,-1.04081957151414,2.92420914937569e-08,1,0.0607847694074798
"CASP8-NF2",0.0138383270807111,0.0786153458119741,-0.0426017211518049,0.0763185940590192,0.022254646712516,0.0610736317785319,0.0743963697367671,0.999999994345145,0.999548080337683,-0.03418540152,-0.0546460138101721,0.00662228520946102,-0.447247793377436,-12.303603891524,-0.968513577929993,0.100050290335652,1,1
"CASP8-NFIA",0.0610833007616096,0.0728902114812759,-0.0489946170741189,0.0501806193079049,0.0180076449557285,0.0538881838859263,2.09245346903007e-13,1,0.999026453757077,-0.09207027288,-0.0546460138101721,-0.0985075598314375,-0.252413143700703,-12.3799097530454,-0.978308348384853,1.54144072218548e-12,1,1
"CASP8-PBRM1",0.058107344334269,0.0907464431908662,-0.068196666173847,0.0742081649683143,0.017140328208116,0.0876375307615167,1.26988530019838e-05,0.999999999584563,0.93566437112076,-0.1091636823,-0.0546460138101721,-0.112625012824097,-0.264685759871269,-12.6091061794126,-0.980308622682114,3.08400715762464e-05,1,1
"CASP8-PTEN",-0.0194003844251962,0.0701907630785207,-0.0754863044179059,0.0713096896606344,0.0174359091927097,0.0418109960943736,0.183342916898465,0.999999769166469,0.977331771389501,-0.0386500108,-0.0546460138101721,0.0353963874353683,-0.584321691559705,-12.6961155931668,-0.979626930500025,0.228489387036996,1,1
"CASP8-PTPN22",0.0550053149521865,0.0779798734724312,-0.0206703485317408,0.0700654131981747,0.0174668994839274,0.0733573030174878,4.55789587340374e-08,0.993198754536373,0.976631868294237,-0.058208764,-0.0546460138101721,-0.0585680651420144,-0.27747829124248,-12.0418301504124,-0.979555458245906,1.58629131972004e-07,1,1
"CASP8-RB1",0.0519659989966749,0.070759161162832,-0.0338432099580884,0.0651562384614742,0.00575188928809665,0.0673065130127477,6.79189512492511e-12,0.999999765783608,0.815135788523957,-0.0800573196666667,-0.0546460138101721,-0.0773773048531694,-0.290012197250104,-12.1990619514701,-1.00657353883915,3.98497917506668e-11,1,1
"CASP8-RBL2",0.0492610574393323,0.0376471521091921,-0.0419484252557919,0.0427435647123159,-0.00149892010487586,0.0389256777033383,4.10404079736105e-14,0.999999999999655,0.386648062334556,-0.0927084028,-0.0546460138101721,-0.0873234464291601,-0.301167168872703,-12.2958061255695,-1.02329592740482,3.46621534859921e-13,1,0.725170198947131
"CASP8-RHOBTB1",0.0491875977146396,0.063203418668395,-0.0363454882978742,0.0472705510877583,0.0053907956125138,0.0568709884389723,5.36724489129628e-11,0.999999999965393,0.807741392130927,-0.0801422904,-0.0546460138101721,-0.0746838743044674,-0.301470111145939,-12.228929245855,-1.00740632155683,2.72680717465857e-10,1,1
"CASP8-ROBO1",0.0422065612260437,0.0809233021460666,-0.0492538989654329,0.0635800841598962,0.00441622467719082,0.0654139418536836,2.4343693087607e-08,1,0.758468482530318,-0.0870442355142857,-0.0546460138101721,-0.0746047829301572,-0.330259370461073,-12.3830045520745,-1.009653953922,8.7710569426944e-08,1,1
"CASP8-ROBO2",0.047965276710334,0.0848142354700575,-0.0418233998929444,0.068344639424735,0.00450486026727834,0.0709070354691644,1.8378887356397e-09,0.999999999205069,0.759885601510411,-0.085283816336,-0.0546460138101721,-0.0786030792361618,-0.306510869264991,-12.294313817836,-1.00944953553256,7.56844864428027e-09,1,1
"CASP8-RUNX1",0.00741557103594245,0.125522833891396,-0.0867746445298316,0.106402050658763,-0.0101513900342259,0.0779007988488013,0.509627729550384,1,0.0871432572295281,-0.1043416056,-0.0546460138101721,-0.0571111628257703,-0.473734746939812,-12.830853672412,-1.04325093606243,0.568348502425407,1,0.213195496469288
"CASP8-SETD2",0.0963847121760105,0.0717801414763794,-0.0762160684081982,0.0721991765725025,0.0423182621842087,0.0667645623526457,1.40357132958509e-11,0.999999999748694,0.999730772730157,-0.146011368666667,-0.0546460138101721,-0.172021216765838,-0.106832829221666,-12.7048260853543,-0.922241285311853,7.75473159595763e-11,1,1
"CASP8-SIAH1",0.0577000520773716,0.0572041943193206,-0.0494609571002524,0.0493116200263626,0.00613637422762398,0.0476898916847971,4.82385270589171e-14,0.999999999999998,0.847303766006287,-0.10102463495,-0.0546460138101721,-0.104078673217199,-0.26636540191583,-12.3854760062566,-1.00568680934345,4.0229111245361e-13,1,1
"CASP8-SMAD4",-0.010076662139841,0.0828434870635071,-0.0647226759500131,0.0803896839788179,0.203495756730172,0.0902380567298738,0.373492353122124,0.999999992365317,1,0.14884974292,-0.0546460138101721,0.213572418870013,-0.545871375608216,-12.5676404930995,-0.550521033714537,0.434430579157839,1,1
