"","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min"
"APC-NCOA3",0.0716470678915951,0.123619493265184,-0.0580923435810152,0.1099867203458,0.0179948266726103,0.0920905162361381,7.93127945224854e-08,0.999999627757859,0.970604608269533,-0.1117445848,-0.0744864127432898,-0.108905239948305,-0.0802136209483238,-8.38127289395518,-1.45424374788208,1.86139408029762e-07,1,1
"APC-NCOR1",0.0842171040562314,0.106053100626272,-0.0326261553249016,0.0962924834907395,0.026353096301133,0.0829574632671575,5.6160445828426e-13,0.999449294829347,0.998883466391373,-0.09049016308,-0.0744864127432898,-0.100220854392942,-0.0198963050179423,-8.17485670371803,-1.43421919139507,2.08595941648439e-12,1,1
"APC-NF1",0.0185668556228505,0.116263917454896,-0.0810313587012703,0.0935284969881181,-0.00814076967587916,0.0858841553252294,0.127546285210928,0.999999999999908,0.162678497835118,-0.107738984,-0.0744864127432898,-0.0518194268795608,-0.334919008516968,-8.56720508220793,-1.51685882835471,0.154031306183688,1,0.607638558110892
"APC-NF2",0.0596091202775593,0.0873172518650149,-0.0346789234154361,0.0682612672834312,0.0242047573729954,0.0643712150508109,3.16310825380387e-10,0.999999336770013,0.999839740020324,-0.07008328632,-0.0744864127432898,-0.0552059938542696,-0.137977710078944,-8.19149541558284,-1.43936613401977,9.01996031084715e-10,1,1
"APC-NFIA",0.0824115942431936,0.129673024182181,-0.0664007463271182,0.115976821531848,0.0276994090103118,0.0847670352785883,4.64676192280798e-09,0.99999998787946,0.998226823090815,-0.12111293156,-0.0744864127432898,-0.129038113059904,-0.0285600434815424,-8.44861665284673,-1.43099372534859,1.19642840963949e-08,1,1
"APC-PBRM1",0.00731060698856563,0.15139667891133,-0.139368270463518,0.112999834088167,-0.0292942470479165,0.101031088015157,0.67592733078209,1,0.00357924957846527,-0.1759731245,-0.0744864127432898,-0.108797318745276,-0.388932115255291,-9.04005492353719,-1.56753785898654,0.707403031268391,1,0.0257939398969834
"APC-PTEN",0.00377527073841495,0.113057771173943,-0.0827530712207313,0.104112677842576,0.0220084989591462,0.0824667960356464,0.868107245990917,0.999964237971375,0.917432639573588,-0.064519843,-0.0744864127432898,0.0061912990048748,-0.405896425518804,-8.58116042312415,-1.44462788108259,0.883430704669191,1,1
"APC-PTPN22",0.0304639419460199,0.107621915721234,-0.0854133798834132,0.0767370305980742,-0.0110136629705669,0.0741777004544671,0.012805569941103,1,0.0883610013166723,-0.1268909848,-0.0744864127432898,-0.0828685140027301,-0.277830842261371,-8.60272355512817,-1.5237416422166,0.0176143005621396,1,0.380411323850349
"APC-RB1",0.0892010881318615,0.112225226417296,-0.0245314019507281,0.102236415372765,0.0351606673825895,0.0952220580372962,2.71463719542502e-14,0.992852624696907,0.999936834905534,-0.0785718227,-0.0744864127432898,-0.0932864980885717,0.00401934153584513,-8.10924467982179,-1.41311820847965,1.12137349568024e-13,1,1
"APC-RBL2",0.0673954000323729,0.0828525482958236,-0.0650428675208761,0.0750835140407304,0.00263689435324905,0.0688249172344625,4.84210418503476e-10,0.999999999982002,0.638813825742318,-0.1298013732,-0.0744864127432898,-0.122710360489083,-0.100615248289479,-8.43761036611197,-1.49103794057038,1.36609152113959e-09,1,1
"APC-RHOBTB1",0.0436576748736331,0.0918976723217532,-0.0769181785005004,0.0836351023995233,-0.0165388778258665,0.0610887857691439,9.69101356433397e-06,1,0.00677154297412536,-0.1371147312,-0.0744864127432898,-0.106285993330343,-0.21452071754313,-8.53386569987622,-1.53697882908543,1.84896172464847e-05,1,0.0451209345914081
"APC-ROBO1",0.0275098549502724,0.131593493692557,-0.0907824740827485,0.105217946686274,-0.0074015021098362,0.100636119690234,0.0197576208384098,1,0.199898957566169,-0.125693831142857,-0.0744864127432898,-0.0787172733498398,-0.292006028098116,-8.64624274844071,-1.51508770756139,0.0267605773562118,1,0.704962813118988
"APC-ROBO2",0.0418381132073986,0.095540011110795,-0.0889408517878104,0.0745125292400988,-0.012589046204791,0.0553743525509192,5.26970947110312e-05,1,0.0165516135958593,-0.1433680112,-0.0744864127432898,-0.110719711664109,-0.223251883821382,-8.6313154788331,-1.52751591033243,9.21851551277406e-05,1,0.0971125647261481
"APC-RUNX1",0.0461411097524196,0.174659586240375,-0.110394164733606,0.138167784724712,0.0109830508193591,0.0888165270158307,0.00256987426053401,1,0.921935897537106,-0.145552223666667,-0.0744864127432898,-0.117206920675797,-0.202603955792061,-8.80520530803334,-1.47104240452849,0.00382882389827876,1,1
"APC-SETD2",0.120269689125293,0.0885465040824787,-0.0904300492567102,0.0933061271540694,0.0457832763820035,0.0645100545333351,3.36143679904209e-14,0.999999999921513,0.999982656406441,-0.164916462,-0.0744864127432898,-0.210699738382004,0.153102016962658,-8.64338616899488,-1.38766879808707,1.37569913442278e-13,1,1
"APC-SIAH1",0.0664141183638849,0.116237364960345,-0.07743201777313,0.0924783847985675,0.00656787013701491,0.0820554132910332,3.82326649712906e-07,0.999999999999082,0.775550460606758,-0.137278266,-0.0744864127432898,-0.129205971620595,-0.10532392817231,-8.5380306241273,-1.48162019621305,8.42134779932413e-07,1,1
"APC-SMAD4",0.0225536842902158,0.116664593604453,-0.052490380066674,0.0955894690940014,0.22848382675689,0.119639872898462,0.130949285714379,0.999958314060078,1,0.1534397624,-0.0744864127432898,0.205372490853074,-0.31578821198304,-8.33586617839773,-0.949958882783019,0.157853411688424,1,1
"APC-TACSTD2",0.0627547669584108,0.112657217988497,-0.0740210669443555,0.0819040984540537,0.0105530939827663,0.0745985311798681,1.040751194028e-07,0.999999999999999,0.930497643178552,-0.12622273992,-0.0744864127432898,-0.114491094135121,-0.122883325132935,-8.5103831620069,-1.4720724855553,2.42537097237456e-07,1,1
"APC-TBX3",0.118026836731072,0.0961185246475162,-0.0281798327335161,0.0751624965858675,0.0537856494645878,0.076126995171578,3.54438904392835e-26,0.99970290295528,0.999999999999903,-0.09242102,-0.0744864127432898,-0.135961443987782,0.142339690213904,-8.13881703572183,-1.36849689062963,4.56297074975631e-25,1,1
"APC-TP53",-0.0173567901875369,0.147393847473437,-0.107471684180514,0.12098466946911,0.0119147487929768,0.0800349770745768,0.19693500564258,1,0.944818347905495,-0.0782001452,-0.0744864127432898,0.0136430577308267,-0.507298615491547,-8.78151714175794,-1.46881026324438,0.229644362245934,1,1
"APC-TTI2",0.0444625633924132,0.19640071306615,-0.114639043047131,0.154502588129383,0.0176515353595446,0.127307438470044,0.0214769046183606,0.999999999999715,0.91675793942843,-0.1484084559,-0.0744864127432898,-0.111426221729123,-0.210658460152608,-8.83961216942485,-1.45506619757508,0.0288827337971056,1,1
"APC-UNC5D",0.131511236792531,0.121112743398607,-0.0395014342653493,0.0901653651169913,0.063441941239699,0.0941912457548214,2.55672097146188e-25,0.999997119765215,0.999999999999885,-0.101539399966667,-0.0744864127432898,-0.164595553867424,0.207044581113655,-8.23058427752815,-1.34536256155201,3.054245052395e-24,1,1
"APC-USP9X",0.0935277569739789,0.0818303579266169,-0.10616960765671,0.0850515430107891,0.0190413442306892,0.0559467290297156,2.93026554368892e-10,0.999999999999025,0.982739688749939,-0.167347254,-0.0744864127432898,-0.199697364630689,0.0247808610778763,-8.77096316042639,-1.45173652439112,8.44680893680764e-10,1,1
"APC-WDR11",0.145263613536035,0.111733493887319,-0.0591212237156118,0.0732478804104574,0.0767285743945034,0.0805726976093704,3.93683619522904e-17,0.99999999945174,0.999999999993776,-0.130453954,-0.0744864127432898,-0.198433463649888,0.273035358066643,-8.38961248193978,-1.31353074133619,2.07152571225147e-16,1,1
"ARID1A-ARID5B",-0.00124211651259742,0.069162782032803,-0.139386419156541,0.0535477349120803,-0.0973739973560568,0.0697335540287675,0.932050131993267,0.999999999987106,2.6152306851682e-08,-0.2355183,-0.126826816259925,-0.0893876173916778,-0.429972357202739,-9.04020202776943,-1.73064181067224,0.941278351121913,1,7.88135429212052e-07
"ARID1A-ATM",0.0746628382618571,0.0991030685137833,-0.1108215623371,0.0807213713492754,-0.0367194454010424,0.0838538225986256,8.75238863213266e-07,0.999999999999999,0.00104648126714686,-0.222203846,-0.138092443789976,-0.173472028522979,-0.0657424474517564,-8.80866957933074,-1.58532698406358,1.84803619844075e-06,1,0.00867271350147958
"ARID1A-BAP1",0.0993734390374226,0.111910825797602,-0.0552395285324098,0.103493933117043,-0.0185455028468343,0.103314504307317,2.95097845791864e-15,0.999999716676578,0.0394426462309284,-0.173158470416667,-0.138092443789976,-0.135457429083428,0.052831365247567,-8.35814940143003,-1.54178625668306,1.33549400518775e-14,1,0.192992431373472
"ARID1A-BAX",-0.0114099791943298,0.150255597916188,-0.15605273968708,0.143495311612863,-0.04285190881975,0.1001065600672,0.368182655348623,1,1.6091146138952e-06,-0.1874946693125,-0.138092443789976,-0.0402190061099748,-0.478762844173349,-9.17529088969832,-1.60001900353533,0.407181151786717,1,2.963452747257e-05
"ARID1A-BRCA1",0.0847777221601853,0.0916344282244499,-0.0772394091396293,0.0823712868548446,-0.0120632395109962,0.068374286265248,2.19012241374089e-19,1,0.0494259112650494,-0.174080370810811,-0.138092443789976,-0.130167009068567,-0.0172061791623295,-8.53646943483843,-1.52625619434944,1.43059227616769e-18,1,0.230770275836111
"ARID1A-BRCA2",0.0206201017594229,0.125293817884994,-0.128228229486847,0.117832181139173,-0.0437648843947559,0.0690192049400581,0.0465767854495751,1,3.16985869174982e-12,-0.192613215641026,-0.138092443789976,-0.0789870121615977,-0.32506650735624,-8.9497593208202,-1.60220629011323,0.0599619587438219,1,2.47248977956486e-10
"ARID1A-CADM2",0.0800672995495399,0.128233234316547,-0.0644667226054293,0.127716002191121,0.00420081386925494,0.110120025511904,2.35712013058618e-09,0.999999763794499,0.664154916539744,-0.140333208285714,-0.138092443789976,-0.0823080640452783,-0.0398091410830939,-8.43294042346979,-1.48729113697571,6.27618733565719e-09,1,1
"ARID1A-CASP8",0.05392372902639,0.09271839792391,-0.0902802760384919,0.0847706995028895,-0.0145668978762946,0.0691801643334697,7.01919280817713e-10,1,0.0100499971380993,-0.158770902941176,-0.138092443789976,-0.0755028538489468,-0.165259058819163,-8.64217218216681,-1.53225440337934,1.94310013854757e-09,1,0.0634585533577127
"ARID1A-CBFB",0.0529500875433722,0.0898896582384973,-0.111456576078043,0.0779326476666996,-0.0512306748401236,0.0586800568086187,2.72028956191207e-07,1,1.85115997104043e-13,-0.215637338461538,-0.138092443789976,-0.131816358177836,-0.169931077273599,-8.81381668324104,-1.62009266482209,6.0725655877027e-07,1,2.04553176799967e-11
"ARID1A-CDH1",0.054191532668686,0.139756133624998,-0.0949556170244694,0.136574504110923,-0.0145467945925589,0.0767491167930501,9.74945734549997e-06,0.999999999999999,0.0303504300160874,-0.161072774285714,-0.138092443789976,-0.0797930331644243,-0.163974003097118,-8.68006815877232,-1.53220624037926,1.85743971840991e-05,1,0.15538482703217
"ARID1A-CDKN1B",0.0489984965111223,0.0847881304395565,-0.0911689504545687,0.0858339250801386,-0.00466736732002325,0.0757854327306572,6.57201901606969e-06,1,0.283256576206522,-0.144834814285714,-0.138092443789976,-0.0557408670068606,-0.18889278602273,-8.64937533269264,-1.50853732823948,1.27966185246819e-05,1,0.913864282359729
"ARID1A-CSMD1",0.0561947925983694,0.0901587985761543,-0.0873440025699492,0.0883256087169054,-0.0254463700221576,0.0682377018171179,8.02553118468761e-14,1,1.41912657224976e-05,-0.168985165190476,-0.138092443789976,-0.0870875139988696,-0.154361360739786,-8.61837221741451,-1.55831920078551,3.19575205732606e-13,1,0.000202339982236901
"ARID1A-CTCF",0.166107757167798,0.114226317537491,-0.0483989806852027,0.0914366998555241,0.0449047449958578,0.108815110210376,4.5199744383845e-19,0.999979442601031,0.998378154399668,-0.169601992857143,-0.138092443789976,-0.197617306234965,0.373055976962905,-8.30270334049799,-1.38977356404334,2.80069444172797e-18,1,1
"ARID1A-DUSP26",0.0241355437412231,0.0965152871092206,-0.124025072812276,0.092483076774168,-0.0511590814179292,0.0640923642477921,0.010879095002726,1,3.32665043049753e-14,-0.199319697971429,-0.138092443789976,-0.0853627979226757,-0.308197659735283,-8.91569063417541,-1.61992114289344,0.015105424056141,1,4.9012649675997e-12
"ARID1A-FOXA1",0.0210188958124327,0.173426948068431,-0.126276448762566,0.168432012173387,-0.0253361929678584,0.100616587214071,0.117682998340774,1,0.00248507461828247,-0.172631537542857,-0.138092443789976,-0.0555579895653139,-0.323152894175538,-8.93393916205782,-1.55805524104918,0.143162986972355,1,0.0189379824358768
"ARID1A-FTO",0.0918431749478059,0.0845693276182893,-0.0783751869674405,0.0760409595430225,-0.0340757406561822,0.075961119033404,6.33491764297523e-28,1,1.47181959390515e-07,-0.204294102571429,-0.138092443789976,-0.158044833729258,0.0166973945744797,-8.54567548208094,-1.57899325503218,9.23087999404962e-27,1,3.82673094415339e-06
"ARID1A-GATA3",0.0511077005768391,0.0866464457619668,-0.0919385488985346,0.0811531652561916,-0.0310590039531978,0.046947322239937,5.22782355374318e-12,1,2.2056628459212e-11,-0.174105253428571,-0.138092443789976,-0.0871205102154345,-0.178771770750602,-8.65561331292031,-1.57176582433179,1.80523282090194e-11,1,1.53932049141658e-09
"ARID1A-KAT6B",0.0158140127879536,0.0800106535775163,-0.129929974708329,0.0792409599129103,-0.075374926958479,0.0732995928223648,0.0381147253698443,1,2.40548608414747e-25,-0.221118914454762,-0.138092443789976,-0.0988404834527395,-0.348128524289588,-8.96355281680161,-1.67793692707593,0.0495491429807975,1,3.18967454757955e-22
"ARID1A-KDM5C",0.0449413310127391,0.100288618510079,-0.102672607770939,0.092001486584043,-0.00964531026394127,0.0713213957082429,0.000536563511473534,1,0.136753844935566,-0.157259249047619,-0.138092443789976,-0.0641081362703822,-0.208361093825717,-8.74261822767001,-1.52046337323441,0.000854121508059912,1,0.533339995248709
"ARID1A-KDM6A",0.0558707293333004,0.110032315895604,-0.0954774299231978,0.100769995905759,-0.0306743444577875,0.0842243551033141,2.79058396389391e-08,1,2.21235176275584e-05,-0.182022503714286,-0.138092443789976,-0.0998007892576102,-0.155916378250044,-8.68429771325015,-1.57084426566756,6.72784424749696e-08,1,0.000299344738511657
"ARID1A-KLLN",0.0865342504351633,0.11052164947926,-0.0574137394002478,0.110069152424708,-0.000496679593160299,0.0939410911367382,5.3795925421353e-15,0.999999990184272,0.476894616546575,-0.144444669428571,-0.138092443789976,-0.0928864760737588,-0.0087774785989557,-8.37577246773261,-1.4985452873401,2.3542375283404e-14,1,1
"ARID1A-KMT2C",0.0644659506386894,0.0788298134376271,-0.0789593848568514,0.07814029764197,-0.0225175985520783,0.0694814478069262,2.39917650481019e-18,1,0.000157278780877462,-0.165942934047619,-0.138092443789976,-0.0923164408963325,-0.114672210597827,-8.55041069810401,-1.55130251523376,1.40145728871291e-17,1,0.00172356746647532
"ARID1A-MAP3K1",0.0597097599499087,0.112898971085678,-0.0843045414446612,0.107579254374426,-0.0175358770101919,0.0865704549921113,8.73248326085883e-12,1,0.00606956978662668,-0.161550178404762,-0.138092443789976,-0.0831674945646947,-0.137494790632037,-8.59373586510508,-1.53936741755784,2.92300083366206e-11,1,0.0412730745490614
"ARID1A-MLH1",0.0531329420245632,0.101183442905177,-0.0932622066529459,0.0920150910850451,-0.0192529479891576,0.0603686362795909,2.90671770902841e-05,0.999999999999957,0.00264388416688454,-0.165648096666667,-0.138092443789976,-0.0806885949012539,-0.169053650083508,-8.66634222091768,-1.54348113802137,5.24395603016554e-05,1,0.0199801381873111
"ARID1A-MLLT4",0.0176622413172774,0.0975404562330964,-0.122783825977039,0.0970747134918646,-0.0172219600866356,0.0432507454095264,0.0214450226714842,1,9.2752561238085e-05,-0.157668027380952,-0.138092443789976,-0.0372378249082538,-0.339259800074744,-8.9056297078877,-1.53861534237394,0.0288769724495106,1,0.00105119569403163
"ARID1A-MYSM1",0.11443056309523,0.064489307477215,-0.0402006870735674,0.0622538212630927,-0.00507434000263096,0.0593979484196709,2.22302020674436e-46,0.999999999984079,0.185396209593904,-0.159705590171429,-0.138092443789976,-0.136043709476683,0.125082971917786,-8.2362520712016,-1.50951234434134,1.96514986276202e-44,1,0.669329197398523
"ARID1A-NCOA3",0.0910031137382813,0.0914726784866085,-0.0593812440942636,0.0887365807937896,-0.00561021216745515,0.0803749800241502,1.94730789524582e-19,0.999999999977336,0.226450765696408,-0.15599457,-0.138092443789976,-0.108905239948305,0.012666361034711,-8.39172007713249,-1.51079617495596,1.29755289904319e-18,1,0.771911864558965
"ARID1A-NCOR1",0.0807639850400605,0.081609542155792,-0.0616336339493728,0.0807382206433905,-0.0151516941534239,0.0793493981865568,8.92382558395509e-21,0.999999999999998,0.0202916412940372,-0.157549313142857,-0.138092443789976,-0.100220854392942,-0.0364660959012459,-8.40997682322047,-1.53365544529414,6.72329132063889e-20,1,0.114136236586851
"ARID1A-NF1",0.0217099709552511,0.0885329354156508,-0.117681994177358,0.0904873976120176,-0.0288099345816764,0.0756993092964672,0.0214508430337617,1,5.91695984377499e-05,-0.168201899714286,-0.138092443789976,-0.0518194268795608,-0.319836770245976,-8.86427680996949,-1.56637755395109,0.0288769724495106,1,0.000713262613895058
"ARID1A-NF2",0.109576333787103,0.0794396263803676,-0.0286062422249694,0.075436207598378,0.0544604721549292,0.0721142061995495,1.6876271855127e-40,0.999998326429941,0.999999999999997,-0.0837221038571429,-0.138092443789976,-0.0552059938542696,0.101789953588962,-8.14227329787702,-1.36688016543626,6.99310514996824e-39,1,1
"ARID1A-NFIA",0.102277330107023,0.100166476086375,-0.0616649992470906,0.0926499036096313,-0.000910897388743784,0.0582147250641471,1.65185541872227e-24,0.999999999999969,0.437722382762578,-0.164853226742857,-0.138092443789976,-0.129038113059904,0.0667656859430995,-8.41023105464276,-1.4995376611225,1.85623752985231e-23,1,1
"ARID1A-PBRM1",0.0417626686066804,0.146420696865436,-0.125561490091566,0.122888920520041,-0.0378029352303245,0.0905814663389091,0.00227175690171371,1,2.04269870365109e-06,-0.205127093928571,-0.138092443789976,-0.108797318745276,-0.223613904722289,-8.92814406451277,-1.58792278489962,0.00340378491714393,1,3.57983233272873e-05
"ARID1A-PTEN",0.00184434549938689,0.0984618448759465,-0.136248098290589,0.101727765170222,0.00803564450426169,0.0377199209015045,0.898751702601933,1,0.848813292541855,-0.130056799285714,-0.138092443789976,0.0061912990048748,-0.415161969878021,-9.0147643678269,-1.4781037350275,0.91111984529829,1,1
